internal_id,nome_do_artigo,doi,ano,venue,fonte,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,tem_pdf_local,abstract,resultados,relevancia_para_slr,metodo,tipo_de_evidencia,ameacas_limitacoes,contexto,fonte_dos_dados,tecnica_principal,rq_atendida,ic_ec_acionados,fase_do_sdlc,nivel_de_integracao,prioridade_de_leitura,QA1,QA2,QA3,QA4,QA5,QA6,QA7,QA8,qa_total,qa_include,qa_status,qa_notes
d65695c6,A stochastic petri net model of continuous integration and continuous delivery,10.1109/RAMS51473.2023.10088212,2023.0,Proceedings Annual Reliability and Maintainability Symposium,scopus,include,"O paper desenvolve explicitamente um modelo de Petri net estocástico (IC2) para analisar pipelines de CI/CD, quantificando a probabilidade de entrega dentro do prazo (IC3 — forecasting de métrica de processo). Não há critérios de exclusão: o domínio é claramente software, o foco é modelagem formal de processos de desenvolvimento (não apenas ferramenta), e há aplicação estruturada a processos de SW com análise de sensibilidade para melhorias.",IC2|IC3,,True,,"While modern software practices improve the SURGXFW WR WKH XVHU :KLOH PRGHUQ VRIWZDUH SUDFWLFHV LPSURYH WKH performance of software life also increase the SHUIRUPDQFH RI the WKH VRIWZDUH OLIH cycle, F\FOH they WKH\ DOVR LQFUHDVH WKH complexity of this process. Past studies make improvements to the FRPSOH[LW\ RI WKLV SURFHVV 3DVW VWXGLHV PDNH LPSURYHPHQWV WR WKH performance of the &, &' CI/CD pipeline. are fewer SHUIRUPDQFH RI WKH SLSHOLQH However, +RZHYHU there WKHUH DUH IHZHU formal models to quantitatively guide process and product quality IRUPDO PRGHOV WR TXDQWLWDWLYHO\ JXLGH SURFHVV DQG SURGXFW TXDOLW\ improvement automated and human LPSURYHPHQW or RU characterize FKDUDFWHUL]H how KRZ DXWRPDWHG DQG KXPDQ activities FRPSRVH compose DQG and interact asynchronously.",Alta: aborda modelagem ou simulação de processos de software com potencial analítico forte para a SLR.,"Rede de petri, proposta de framework/modelo.",Proposta metodológica com evidência limitada.,Dependência de modelagem e premissas do autor.,"Qualidade e testes, entrega e devops.","Pipeline ci/cd, logs de ide.",Rede de Petri estocástica.,"RQ1, RQ2, RQ3","IC4b, IC4d","Qualidade/Testes, Entrega/DevOps",L1,Alta,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective stated (quantitatively guide CI/CD process quality via probability of timely delivery). Software engineering context explicitly named (CI/CD pipeline, continuous integration, continuous delivery). Stochastic Petri net technique formally identified. Empirical validation demonstrated through sensitivity analysis. However, no specific data source/dataset is named, reproducibility not stated, and threats to validity are not discussed."
82ce5370,An AI-Enhanced Process Mining Framework for Software Process Insights,10.1109/KSE59128.2023.10299475,2023.0,2023 15th International Conference on Knowledge and Systems Engineering (KSE),ieee,include,"O paper apresenta um framework de process mining aplicado explicitamente a processos de desenvolvimento de software, extraindo event logs de version control systems e realizando process discovery com ontologias de domínio. Atende claramente IC1 (process mining em artefatos de SW como VCS) e IC4 (mineração de repositórios para descoberta de processo de desenvolvimento). Nenhum critério de exclusão se aplica.",IC1|IC4,,True,"Using process mining to gain insight of software processes presents several challenges, especially in preparing good-quality input data for the mining algorithm from the low-level data recorded by non-process-aware systems, such as version control systems. This paper proposes a process mining framework integrating AI techniques to enhance and simplify the execution of process mining tasks in this context. First, we implement a learning process to build an ontology capturing the knowledge of the analyzed processes' domain. Then this domain ontology is used in constructing an event log that enables an effective process discovery and analysis. The domain ontology plays the role of a domain expert in matching low-level events to high-abstraction and meaningful process activities. We implemented and experienced the proposed framework to extract process knowledge of e-commerce web applications development.",Then this domain ontology is used in constructing an event log that enables an effective process discovery and analysis.,Alta: trata diretamente de mineração de processos aplicada ao desenvolvimento de software.,"Mineração de processos, apoio de ia/nlp/ontologia, proposta de framework/modelo.",Proposta metodológica com evidência limitada.,Dependência de modelagem e premissas do autor; forte dependência da qualidade e cobertura dos logs/dados.,"Qualidade e testes, entrega e devops.",Repositório/vcs.,Mineração de processos.,"RQ1, RQ2, RQ3","IC4a, IC4d","Desenvolvimento, Qualidade/Testes, Entrega/DevOps",L1,Alta,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective stated (process mining framework for software process insights). Software engineering context explicitly described (version control systems, e-commerce web applications development). Data source identified (version control systems extracting event logs). However, no specific PM technique formally named (ontology-based approach mentioned but not a standard PM algorithm like alpha miner). No validity threats discussed, no reproducibility information provided, and no quality metrics reported."
60f3005f,Discovery and Simulation of Business Processes with Probabilistic Resource Availability Calendars,10.1109/ICPM60904.2023.10271965,2023.0,Proceedings 2023 5th International Conference on Process Mining Icpm 2023,scopus,include,O paper atende claramente IC1 (descobre calendários de disponibilidade de recursos probabilísticos a partir de event logs usando process mining) e IC2 (modela a disponibilidade de recursos como variáveis estocásticas com probabilidades para capturar comportamentos reais em processos de negócio). A avaliação empírica valida que modelos de simulação com calendários probabilísticos replicam melhor distribuições temporais e cycle times. Nenhum critério de exclusão se aplica.,IC1|IC2,,False,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study clearly states objectives (probabilistic resource availability modeling), describes business process simulation context, proposes discovery algorithm from event logs, employs stochastic modeling (probabilistic calendars), includes empirical validation comparing temporal distributions and cycle times, discusses limitations of crisp calendars, and reports quality metrics (temporal distribution replication, cycle time accuracy). Data/code availability not mentioned."
21851bba,Exploring Collaboration Patterns in GitHub Using Discrete Time Markov Chain,10.1109/APSEC60848.2023.00090,2023.0,Proceedings Asia Pacific Software Engineering Conference APSEC,scopus,include,"O paper claramente atende IC2 (modelagem estocástica de processos de SW: uso de Discrete Time Markov Chain para modelar repositórios GitHub) e IC4 (mineração de repositórios GitHub para descobrir padrões de colaboração em desenvolvimento de software). Não há critérios de exclusão: o domínio é SW, GitHub é o objeto de estudo (não ferramenta), e há avaliação empírica com probabilistic temporal logic e model checking. A decisão de inclusão da fase 1 é confirmada.",IC2|IC4,,True,"Collaboration among team members plays a crucial role in the success of software projects. GitHub has emerged as a prominent platform for collaborative software development. This study focuses on analyzing GitHub repositories to gain insights into project status and participant characteristics based on development activities such as commits and pull requests. Utilizing a discrete time Markov chain, this research models GitHub repositories and employs probabilistic temporal logic and model checking to shed light on the activity levels of both projects and participants. We expect that understanding these observed trends and patterns can assist project managers in strengthening teamwork and fostering productive collaboration.","Branch indicates the location of the branch where actions were performed, with “master” representing the default branch and other branches denoted as “branch”. We model each of the 30 repositories using the proposed method, resulting in 30 DTMC models. The subsequent sections will present the results of the model checking. I NTRODUCTION The failure of software projects can result in signiﬁcant time and cost losses [1].",Alta: aborda modelagem ou simulação de processos de software com potencial analítico forte para a SLR.,"Cadeia de markov, apoio de ia/nlp/ontologia, proposta de framework/modelo.",Proposta metodológica com evidência limitada.,Dependência de modelagem e premissas do autor; forte dependência da qualidade e cobertura dos logs/dados.,Desenvolvimento/codificação.,Repositório/vcs.,Cadeia de Markov.,"RQ1, RQ2","IC4b, IC4d",Desenvolvimento,L1,Alta,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Research objective is clearly stated (analyzing collaboration patterns in GitHub). Software context is well-defined (GitHub repositories, commits, pull requests). Data source is explicitly named (GitHub repositories). Discrete Time Markov Chain is formally specified as the stochastic technique. Empirical evaluation is mentioned via probabilistic temporal logic and model checking. However, no specific threats to validity are discussed, no reproducibility artifacts (dataset/code) are mentioned, and no quantitative process model quality metrics (fitness, precision, etc.) are reported—only qualita"
5b7858a6,Mapping Process Mining Techniques to Agile Software Development Perspectives,10.5220/0011850500003464,2023.0,International Conference on Evaluation of Novel Approaches to Software Engineering Enase Proceedings,scopus,include,"O paper é uma revisão de literatura que mapeia explicitamente Process Mining (discovery, conformance, enhancement) para perspectivas de Agile Software Development, analisando como PM pode ser aplicado a processos de ASD através de event logs e comparação com modelos padronizados (Scrum, XP). Atende claramente IC1 (Process Mining em Software) sem violações aos critérios de exclusão.",IC1,,True,"Agile Software Development (ASD) processes have surfaced as an effective alternative for more efficient software project management. They concentrate on a set of informal best practices instead of a standardised process, making it difficult to determine the degree of real implementation in an organization. Process Mining (PM) can play a key role in such analysis by discovering the software development process model followed in a certain set of software projects, and by analysing event logs that report the projects’ executed tasks. These discovered processes can then be compared to standardised ASD methods such as Scrum and eXtreme Programming (XP), and improved accordingly. Motivated by this, we present in this paper a literature review revealing the state of the art of Process Mining and its usage in ASD processes, but under a correlation between the three main research areas of PM (discovery, conformance, and enhancement), and the main ASD process perspectives including organisational/team, control-flow, quality, time, cost & risk, and data.","Agile Software Development (ASD) processes have surfaced as an effective alternative for more efficient software project management. These discovered processes can then be compared to standardised ASD methods such as Scrum and eXtreme Programming (XP), and improved accordingly.",Alta: trata diretamente de mineração de processos aplicada ao desenvolvimento de software.,"Mineração de processos, apoio de ia/nlp/ontologia, proposta de framework/modelo.",Proposta metodológica com evidência limitada.,Dependência de modelagem e premissas do autor.,Qualidade e testes.,Fonte dos dados não identificada com clareza na extração automática.,Mineração de processos.,RQ2,"IC4a, IC4c",Qualidade/Testes,L1,Alta,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objectives stated (mapping PM techniques to ASD perspectives via literature review). SE context well-defined (Agile, Scrum, XP, event logs). PM techniques explicitly named (discovery, conformance, enhancement). However, this is a literature review without empirical validation on real data, no specific data source is named, no validity threats discussed, no code/data availability mentioned, and no quality metrics reported."
bbfaa5a6,Mathematical model of the software development process according to the 'outsource' scheme,10.1109/DESSERT61349.2023.10416494,2023.0,2023 13th International Conference on Dependable Systems Services and Technologies Dessert 2023,scopus,include,"O paper propõe explicitamente um modelo matemático com transições probabilísticas e distribuições estocásticas para caracterizar processos de desenvolvimento de software (outsourcing scheme), atendendo claramente IC2. A descrição de 'probabilistic transitions between stages', 'transition probabilities and intensities' e uso de 'relevant probabilistic distributions' caracteriza modelagem estocástica aplicada a processos de SW. Nenhum EC decisivo se aplica.",IC2,,True,"The software development process is complex and multifaceted, influenced by a multitude of factors such as project complexity, collaboration among different teams, interaction with clients, and development methodologies. Efficiently managing this process becomes a crucial task for ensuring quality and meeting deadlines. In the context of the ""outsourcing"" scheme, where certain stages of software product development can be delegated to external specialists or teams, challenges arise in assessing the probabilistic-temporal characteristics of the development process. Questions arise about the expected time for each stage's completion, the likelihood of meeting set deadlines, and the factors exerting the greatest impact on process effectiveness. The objective of this research is to develop a mathematical model that enables the analysis of probabilistic-temporal characteristics of software development processes within the ""outsourcing"" scheme.","Questions arise about the expected time for each stage's completion, the likelihood of meeting set deadlines, and the factors exerting the greatest impact on process effectiveness.","Média: relação indireta com a SLR, mais útil como contexto, método adjacente ou estudo complementar.","Apoio de ia/nlp/ontologia, proposta de framework/modelo.",Proposta metodológica com evidência limitada.,Dependência de modelagem e premissas do autor.,Qualidade e testes.,Fonte dos dados não identificada com clareza na extração automática.,IA/NLP/aprendizado de máquina.,RQ1,EC3?,Qualidade/Testes,L0,Média,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): QA1: Clear research objective to develop a mathematical model for probabilistic-temporal analysis of outsourced software development. QA2: Software engineering context explicitly stated ('outsourcing scheme', project complexity, collaboration, methodologies). QA4: Stochastic techniques named (probabilistic transitions, probabilistic distributions, statistical methods). QA3, QA5-QA8: No empirical validation, data sources, reproducibility, or quality metrics reported; appears to be purely conceptual/theoretical modeling without case study or evaluation."
1b7688b7,Process Mining from Jira Issues at a Large Company,10.1109/ICSME58846.2023.00055,2023.0,Proceedings 2023 IEEE International Conference on Software Maintenance and Evolution Icsme 2023,scopus,include,"O paper apresenta uma técnica de process mining aplicada a artefatos de software (Jira issues) em um caso de estudo real com 74 repositórios de 24 times de uma grande empresa. Atende claramente IC1 ao descobrir e analisar processos reais de desenvolvimento de software através de event logs de issues, identificando desvios e insights sobre processos empregados. Nenhum critério de exclusão se aplica.",IC1,,True,"Maintaining a software system is a continuous and complex process, typically following a workflow defined by the responsible organization. However, in practice, developers often deviate from the defined process due to personal preferences, varying customer requirements, or urgent deadlines. Such deviations may cause problems later on, or they may indicate potential process improvements. To deal with deviations and improve processes, it is first necessary to fully understand the processes actually employed by developers. For this purpose, process-mining techniques have been proposed that primarily build on version-control data. In this paper, we present a complementary process-mining technique that uses Jira issues to recover process activities not visible in version-control data, particularly focusing on developers’ interactions with issues and each other. We conducted a case study with 74 repositories of 24 developer teams from one large international company to understand the technique’s merits. Our technique revealed process differences across teams and depending on the types of Jira issues, providing novel insights for the company that helped to better understand the employed processes.","Such deviations may cause problems later on, or they may indicate potential process improvements. To deal with deviations and improve processes, it is first necessary to fully understand the processes actually employed by developers.",Alta: trata diretamente de mineração de processos aplicada ao desenvolvimento de software.,"Mineração de processos, apoio de ia/nlp/ontologia, estudo de caso.",Estudo empírico com dados reais.,Escopo empírico possivelmente restrito; forte dependência da qualidade e cobertura dos logs/dados.,"Engenharia de requisitos, entrega e devops.",Issue tracker.,Mineração de processos.,"RQ1, RQ2","IC4a, IC4d","Requisitos, Entrega/DevOps",L1,Alta,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,True,avaliado_llm,LLM-scored (claude-haiku-4-5-20251001): Clear research aim to recover developer processes from Jira using process mining (QA1). Software context explicitly stated: maintenance workflows at large company with 74 repositories across 24 teams (QA2). Data source reproducibly described: Jira issues from named industrial partner (QA3). No specific PM technique formally named—only generic process-mining approach mentioned (QA4). Empirical validation through real case study with multiple teams (QA5). Limitations implicitly discussed regarding process deviations and insights (QA6). No mention of code/data availability (QA7). No quality metri
61cb2257,Transforming Cognitive Maps into Markov Process Models for Software Development Projects,10.1109/SIST58284.2023.10223535,2023.0,Sist 2023 2023 IEEE International Conference on Smart Information Systems and Technologies Proceedings,scopus,include,"O artigo atende IC2 ao transformar cognitive maps em Markov chains para modelar e quantificar processos de desenvolvimento de software, com capacidade de forecasting. Não há evidência de EC aplicáveis — o foco é explicitamente em processos de SW (não é ferramenta, não é outro domínio, não é algoritmo teórico desaplicado).",IC2,,True,"The complexity of managing software development projects in organizational and technical systems is due to a number of features. Such projects are weakly structured systems. The parameters of weakly structured systems form a complex ""web"" of connections and states that change over time. The development of projects in such a multifactorial environment can only be represented in the form of qualitative models. The use of cognitive maps with their subsequent presentation in the form of Markov chains allows quantifying the course of project processes, which are the main condition for the success of the project.","For the considered basic software development project and the classic IT project team, as well as based on the",Alta: aborda modelagem ou simulação de processos de software com potencial analítico forte para a SLR.,"Cadeia de markov, apoio de ia/nlp/ontologia, proposta de framework/modelo.",Proposta metodológica com evidência limitada.,Dependência de modelagem e premissas do autor.,Contexto de processo de software não identificado com clareza na extração automática.,Logs de ide.,Cadeia de Markov.,RQ2,IC4b,Não definido,L1,Alta,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): QA1: Abstract clearly states research aim (transforming cognitive maps into Markov chains for software projects). QA2: Software development projects explicitly mentioned as context. QA4: Markov chains formally named as the stochastic technique. QA5, QA6, QA7, QA8: No empirical validation, threats to validity, reproducibility data, or quality metrics reported in the abstract; appears to be a conceptual/methodological proposal."
373ad20e,Applying Process Mining: The Reality of a Software Development SME,10.3390/app14041402,2024.0,Applied Sciences Switzerland,scopus,include,"O artigo aplica claramente process mining (descoberta de processos, análise de fluxo de controle, conformance através de perspectivas de tempo e organização) diretamente a artefatos e processos de desenvolvimento de software em uma SME real. Atende IC1 sem violação de EC, contribuindo especificamente ao escopo da PATHCAST ao demonstrar extração de event logs, identificação de desvios e melhoria contínua de processos de SW.",IC1,,True,"One of the challenges the organizations confront is to extract data from the information systems to know the reality of their processes to improve their efficiency. In this study, the application of Process Mining is addressed as an opportunity in the specific context of an SME dedicated to software development, implementing the L* life cycle model methodology from a layered Software Engineering approach. This research is carried out based on process improvement in an initial SME project. Subsequently, it is compared with a second project, using different Process Mining perspectives such as control flow, case, organization, and time, with the aim of extending the process model. This holistic view allows not only to better understand the processes involved, but also to identify and analyze the similarities and differences between the two projects.",One of the challenges the organizations confront is to extract data from the information systems to know the reality of their processes to improve their efficiency. This research is carried out based on process improvement in an initial SME project.,Alta: trata diretamente de mineração de processos aplicada ao desenvolvimento de software.,"Mineração de processos, apoio de ia/nlp/ontologia, proposta de framework/modelo.",Proposta metodológica com evidência limitada.,Dependência de modelagem e premissas do autor.,Contexto de processo de software não identificado com clareza na extração automática.,Logs de ide.,Mineração de processos.,RQ2,IC4a,Não definido,L1,Alta,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The study clearly states research objectives (improving process efficiency in software SMEs via process mining). The SE context is explicitly described (SME software development using L* life cycle model). Data source is identified (event logs from two real projects in the SME). Process mining techniques are named (control flow discovery, conformance checking with time and organization perspectives). Empirical validation via case study of two real projects is present. Threats to validity are discussed (data extraction challenges, communication issues, documentation gaps). Process model quality"
9ffa3123,Comparative Study of Reinforcement Learning in GitHub Pull Request Outcome Predictions,10.1109/SANER60148.2024.00057,2024.0,Proceedings 2024 IEEE International Conference on Software Analysis Evolution and Reengineering Saner 2024,scopus,include,"O paper aplica claramente Markov Decision Processes (modelagem estocástica) para prever outcomes de pull requests em processos de desenvolvimento de software, minerando dados de repositórios GitHub. Atende simultaneamente IC2 (modelagem estocástica em processos de SW via MDPs), IC3 (forecasting de métricas de processo - PR outcomes) e IC4 (mineração de repositórios GitHub para processo). Nenhum critério de exclusão se aplica.",IC2|IC3|IC4,,True,"In the rapidly evolving field of software development, pull-based development models, facilitated by tools such as GitHub, are essential for collaboration. This study explores factors that influence pull request (PR) outcomes and employs two Reinforcement Learning (RL) formalizations, modeled as Markov Decision Processes, for PR outcome prediction. The first model leverages 72 PR features and achieves a G-mean score of 0.82664, while the second focuses solely on PR discussions, resulting in a G-mean of 0.88372. Using a specially designed reward function, these RL formalizations strategically address data imbalance and excel in mimicking both single-stage and multi-stage PR review processes. They outperform baseline models (Random Forest, X G Boost, and a Naive Bayes baseline) across various data splits-namely 80/20, 50/50, and 20/80-and are particularly effective at predicting PR rejections. The study also makes its datasets publicly available for future research.","The first model leverages 72 PR features and achieves a G-mean score of 0.82664, while the second focuses solely on PR discussions, resulting in a G-mean of 0.88372. They outperform baseline models (Random Forest, X G Boost, and a Naive Bayes baseline) across various data splits-namely 80/20, 50/50, and 20/80-and are particularly effective at predicting PR rejections.",Alta: aborda modelagem ou simulação de processos de software com potencial analítico forte para a SLR.,"Cadeia de markov, apoio de ia/nlp/ontologia, proposta de framework/modelo.",Proposta metodológica com evidência limitada.,Escopo empírico possivelmente restrito; dependência de modelagem e premissas do autor; forte dependência da qualidade e cobertura dos logs/dados.,"Desenvolvimento/codificação, qualidade e testes.",Repositório/vcs.,Cadeia de Markov.,"RQ1, RQ2","IC4b, IC4c, IC4d","Design/Arquitetura, Desenvolvimento, Qualidade/Testes",L1,Alta,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective on RL-based PR outcome prediction. SE context explicitly stated (GitHub, pull-based development, PR review processes). Data source identified as GitHub repositories with PR features and discussions. Markov Decision Processes formally named as stochastic technique. Empirical validation through comparison with baseline models across multiple data splits. Datasets made publicly available for reproducibility. G-mean and performance metrics reported. No explicit discussion of threats to validity or generalizability limitations."
c7d555aa,Mining Pull Requests to Detect Process Anomalies in Open Source Software Development,10.1145/3597503.3639196,2024.0,2024 IEEE/ACM 46th International Conference on Software Engineering (ICSE),ieee,include,"O paper aplica claramente process mining (descoberta de padrões, análise de fluxo de controle e detecção de anomalias) a artefatos de software (Pull Requests em GitHub), analisando 17.531 PRs de 18 projetos OSS para extrair modelos de processo de desenvolvimento. Atende robustamente IC1 sem nenhum critério de exclusão decisivo.",IC1,,True,"Trustworthy Open Source Software (OSS) development processes are the basis that secures the long-term trustworthiness of soft-ware projects and products. With the aim to investigate the trust-worthiness of the Pull Request (PR) process, the common model of collaborative development in OSS community, we exploit process mining to identify and analyze the normal and anomalous patterns of PR processes, and propose our approach to identifying anomalies from both control-flow and semantic aspects, and then to analyze and synthesize the root causes of the identified anomalies. We analyze 17531 PRs of 18 OSS projects on GitHub, extracting 26 root causes of control-flow anomalies and 19 root causes of semantic anomalies. We find that most PRs can hardly contain both semantic anomalies and control-flow anomalies, and the internal custom rules in projects may be the key causes for the identified anomalous PRs. We further discover and analyze the patterns of normal PR processes. We find that PRs in the non-fork model (42%) are far more likely than the fork model (5%) to bypass the review process, indicating a higher potential risk. Besides, we analyzed nine poisoned projects whose PR practices were indeed worse. Given the complex and diverse PR processes in OSS community, the proposed approach can help identify and understand not only anomalous PRs but also normal PRs, which offers early risk indications of suspicious incidents (such as poisoning) to OSS supply chain.","We find that most PRs can hardly contain both semantic anomalies and control-flow anomalies, and the internal custom rules in projects may be the key causes for the identified anomalous PRs. We find that PRs in the non-fork model (42%) are far more likely than the fork model (5%) to bypass the review process, indicating a higher potential risk.",Alta: trata diretamente de mineração de processos aplicada ao desenvolvimento de software.,"Mineração de processos, apoio de ia/nlp/ontologia, proposta de framework/modelo.",Proposta metodológica com evidência limitada.,Dependência de modelagem e premissas do autor; forte dependência da qualidade e cobertura dos logs/dados.,"Desenvolvimento/codificação, qualidade e testes, contexto aplicado específico.","Repositório/vcs, logs de ide.",Mineração de processos.,"RQ1, RQ2","IC4a, IC4c, IC4d","Desenvolvimento, Qualidade/Testes",L1,Alta,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study clearly states objective to investigate trustworthiness of PR processes via process mining (QA1). Software engineering context is well-defined: OSS development on GitHub with pull request workflows (QA2). Data source is reproducibly described: 17,531 PRs from 18 OSS projects on GitHub (QA3). Process mining technique is formally named: control-flow and semantic anomaly detection with root cause analysis (QA4). Empirical validation through real-data application on GitHub projects (QA5). Limitations discussed regarding project diversity and process variation (QA6). Process quality metrics i"
63bfddbd,Multi-Dimensional Process Analysis of Software Development Projects,10.5220/0012372100003645,2024.0,International Conference on Model Driven Engineering and Software Development,scopus,include,"O paper claramente atende IC1 (extrai dados de repositórios GitHub e aplica análise de processos de desenvolvimento de software com múltiplas dimensões) e IC4 (minera repositórios GitHub para descobrir e melhorar modelos de processo de SW). Nenhum critério de exclusão é aplicável — o domínio é exclusivamente software development, a mineração de repositórios é o foco principal (não ferramenta auxiliar), e a abordagem é aplicada empiricamente a dados reais de processos de SW.",IC1|IC4,,True,"Software processes are complex as they involve multiple actors and data which interplay with one another over time. Process science is the discipline that studies processes. Works in this area are already using multi-dimensional analyses approaches to provide new insights in business processes that go beyond the discovery of control flow via process mining. In this paper, we investigate the applicability of multi-dimensional process analysis. More specifically, we extract data from GitHub open-source repositories that was generated during software development, and evaluate diverse software development metrics.",We tested our approach on the GitHub repository of Microsoft Visual Studio Code3 (vscode). 3 https://github.com/microsoft/vscode 183 MODELSWARD 2024 - 12th International Conference on Model-Based Software and Systems Engineering Table 1: Top 10 Users with the Longest Average Cycle Times.,Alta: trata diretamente de mineração de processos aplicada ao desenvolvimento de software.,"Mineração de processos, proposta de framework/modelo.",Proposta metodológica com evidência limitada.,Dependência de modelagem e premissas do autor; forte dependência da qualidade e cobertura dos logs/dados.,"Desenvolvimento/codificação, qualidade e testes.","Repositório/vcs, logs de ide.",Mineração de processos.,"RQ1, RQ2","IC4a, IC4d","Desenvolvimento, Qualidade/Testes",L1,Alta,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective on multi-dimensional process analysis of software development (QA1). Software engineering context explicitly stated: GitHub repositories and software development projects (QA2). Data source reproducibly described: GitHub open-source repositories (QA3). No specific PM or stochastic technique formally named (QA4). Empirical evaluation conducted on real data from GitHub (QA5). No discussion of threats to validity or limitations evident (QA6). No mention of data/code availability or reproducibility package (QA7). No process model quality metrics (fitness, precision, recall"
6ff2b7f2,Probabilistic Model Checking GitHub Repositories for Software Project Analysis,10.3390/app14031260,2024.0,Applied Sciences Switzerland,scopus,include,"O artigo aplica Discrete-Time Markov Chains e Probabilistic CTL para modelo e análise de repositórios GitHub, minerando dados de atividade para descobrir dinâmicas temporais e propriedades de processos de desenvolvimento de software. Atende claramente IC2 (modelagem estocástica em processos de SW via Markov Chains) e IC4 (mineração de repositórios GitHub para descoberta e análise de padrões de processo). Nenhum critério de exclusão se aplica.",IC2|IC4,,True,"GitHub serves as a platform for collaborative software development, where contributors engage, evolve projects, and shape the community. This study presents a novel approach to analyzing GitHub activity that departs from traditional methods. Using Discrete-Time Markov Chains and probabilistic Computation Tree Logic for model checking, we aim to uncover temporal dynamics, probabilities, and key factors influencing project behavior. By explicitly modeling state transitions, our approach provides transparency and explainability for sequential properties. The application of our method to five repositories demonstrates its feasibility and scalability and provides insights into the long-term probabilities of various activities.","Introduction When software projects fail, the consequences can be substantial, resulting in significant time and cost losses [1]. To minimize these risks and ensure successful project completion, effective software project management is important [2]. However, understanding and improving collaboration patterns in software projects remain critical. These results are expected to be utilized for identifying areas of improvement in project management or gaining insights into the project’s progress.",Alta: aborda modelagem ou simulação de processos de software com potencial analítico forte para a SLR.,"Cadeia de markov, apoio de ia/nlp/ontologia, proposta de framework/modelo.",Proposta metodológica com evidência limitada.,Dependência de modelagem e premissas do autor; forte dependência da qualidade e cobertura dos logs/dados.,Contexto de processo de software não identificado com clareza na extração automática.,"Repositório/vcs, logs de ide.",Cadeia de Markov.,RQ2,"IC4b, IC4c, IC4d",Desenvolvimento,L1,Alta,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The abstract clearly states research objectives (uncovering temporal dynamics and project behavior via probabilistic model checking). SE context is explicitly GitHub repository analysis with branch management and contributor behavior. Data source is named: GitHub repositories (5 analyzed). Stochastic techniques are formally specified: Discrete-Time Markov Chains and Probabilistic CTL. Empirical validation is present (application to five repositories). However, no threats to validity or limitations are discussed, no data/code availability is mentioned, and no quantitative quality metrics (fitne"
