internal_id,title,doi,year,QA1,QA2,QA3,QA4,QA5,QA6,QA7,QA8,qa_total,qa_include,qa_rationale,qa_scored_at,qa_model
f36a08fe,Assessing the risk of software development in agile methodologies using simulation,10.1109/ACCESS.2021.3115941,2021,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"Study clearly states research aim (risk assessment in agile using SPSM), describes SE context (agile methodologies, project management), names data source (JIRA repositories from three open-source projects), specifies stochastic technique (Monte Carlo simulations), validates empirically on real projects, discusses limitations (future work on scaling), and reports process metrics (project duration, issue completion time, effort distributions). However, no mention of code/data availability for reproducibility.",2026-04-28T15:01:06.238645+00:00,claude-haiku-4-5-20251001
9e450f55,Application of Constructive Modeling and Process Mining Approaches to the Study of Source Code Development in Software Engineering Courses,10.24138/JCOMSS-2021-0046,2021,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"Research objective is clearly stated (understanding student coding processes via process mining). SE context is well-defined (software engineering education/programming training). Process Mining techniques and constructive-synthesizing modeling are named as methods. However, no specific data source is reproducibly described, no empirical validation results are presented in the abstract, no validity threats are discussed, and no quality metrics are reported.",2026-04-28T15:01:06.284001+00:00,claude-haiku-4-5-20251001
0587b264,A Data-Centric Approach to Evaluate Requirements Engineering in Multidisciplinary Projects,10.1109/SMC53654.2022.9945270,2022,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,True,"Study clearly states research aim (QA1: analyze efficacy of development process in multidisciplinary teams using process mining). SE context is detailed—agile/scrum in multidisciplinary software development (QA2). Data sources are reproducibly named: Jira and GitHub (QA3). Process-mining technique is formally identified (QA4). Case study on virtual healthcare intervention system provides empirical validation (QA5). Limitations and process deficiencies are discussed (QA6). However, no mention of dataset/code availability or reproducibility artifacts (QA7: 0). No quantitative process model quali",2026-04-28T15:01:06.912192+00:00,claude-haiku-4-5-20251001
e89188a6,Agile Planning and Tracking of Software Projects Using the State-Space Approach,10.1007/978-981-16-0404-1_26,2021,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"Research objectives clearly stated (agile project tracking via state-space approach). Software engineering context identified (software project management, agile tracking). Monte Carlo simulation explicitly named as stochastic technique. Empirical validation through simulation mentioned. However, no real data source reproducibility, threats to validity discussion, or availability of data/code stated.",2026-04-28T15:01:06.999107+00:00,claude-haiku-4-5-20251001
15c9808b,DEVELOPMENT OF A TOOLKIT FOR ANALYZING SOFTWARE DEBUGGING PROCESSES USING THE CONSTRUCTIVE APPROACH,10.15587/1729-4061.2020.215090,2020,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Clear research objective stated (analyze software debugging processes using PM). SE context is specified (IDE debugging, student training). Data source is named (event logs from Microsoft Visual Studio extension). PM technique explicitly identified (ProM platform, conformance checking). Empirical validation evident through toolkit implementation and application. Process quality metrics implied via conformance checking evaluation. No reproducibility details or threats to validity discussion provided.",2026-04-28T15:01:09.486970+00:00,claude-haiku-4-5-20251001
f64a5949,Quantitative evaluation of software component behavior discovery approach,10.1587/transinf.2020MPL0001,2021,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,Clear research objectives: evaluate quality of component-based behavior discovery. SE context specified: software execution data/logs and behavioral model discovery. Data source: execution logs from software systems. PM technique: behavioral model discovery (component-based decomposition). Empirical validation through quantitative evaluation of model complexity. Quality metrics: understandability and complexity measures. No explicit discussion of threats to validity or reproducibility/code availability mentioned.,2026-04-28T15:01:09.543845+00:00,claude-haiku-4-5-20251001
6e572cbb,Exploration of Process Mining Opportunities In Educational Software Engineering - The GitLab Analyser,,2020,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Study has clear PM objective (exploring PM opportunities in educational SE via GitLab analysis), describes SE context (educational software development, repository mining), identifies reproducible data source (GitLab repositories, event logs), and specifies PM technique (Disco tool for process mining). Empirical evaluation is applied to real GitLab data. However, no specific process model quality metrics (fitness, precision, recall) are reported, threats to validity are not discussed, and reproducibility artifacts are not mentioned.",2026-04-28T15:01:10.867887+00:00,claude-haiku-4-5-20251001
b788b176,Using constraint mining to analyze software development processes,10.1109/ICSSP.2019.00021,2019,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,True,"Study clearly states objective of extracting process constraints from issue-tracking data. Software engineering context (issue tracking, development processes) and data source (Jira from four real-world projects) are well described. Constraint mining technique is formally named. Empirical evaluation with domain expert validation is present. Limitations and comparison with official process are discussed. However, no specific quality metrics (fitness, precision, recall, F1) are reported, and code/data availability is not mentioned.",2026-04-28T15:01:12.058523+00:00,claude-haiku-4-5-20251001
c0a779ae,Time Performance Evaluation of Agile Software Development,10.1109/ISEMANTIC.2019.8884304,2019,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Research objectives are clearly stated (bottleneck detection in agile development). Software engineering context is explicitly named (agile software development process). Data source is described (event logs generated from workflow management systems). Process mining techniques are formally named (Alpha++ Algorithm, Heuristic Miner Algorithm, dotted chart analysis). Empirical validation is present (experiment proving automatic event log creation and bottleneck detection). However, no threats to validity or generalizability limitations are discussed, and no data/code availability is mentioned.",2026-04-28T15:01:13.469946+00:00,claude-haiku-4-5-20251001
b7022ac2,Understanding What Software Engineers Are Working on: The Work-Item Prediction Challenge,10.1145/3387904.3389294,2020,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,"The paper clearly states the research objective (work-item prediction challenge in software engineering workflows). It describes the SE context in detail (developers, incident responders, production engineers, tool integration, workflows). Data sources are mentioned (Facebook case study with multiple tools, logging infrastructure, work items). However, no specific PM or stochastic technique is formally named; no explicit quality metrics (fitness, precision, etc.) are reported; no validation approach beyond Facebook lessons learned is detailed; and no information on reproducibility (code/data a",2026-04-28T15:01:15.077769+00:00,claude-haiku-4-5-20251001
5029f905,Detecting Sudden Drift for Single-Instance Log in Software Development Process,10.1109/PHM-Besancon49106.2020.00069,2020,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"Research objective is clearly stated (detecting sudden drift in single-instance logs). Software engineering context is specified (software development process logs). Drift detection algorithm and LDA topic model are formally named techniques. Empirical validation is mentioned (multiple simulated datasets evaluated). However, no specific data source is reproducibly described, no availability of code/data is mentioned, and no quality metrics (fitness, precision, etc.) are reported—only general effectiveness claims.",2026-04-28T15:01:16.615994+00:00,claude-haiku-4-5-20251001
8a97d0cf,Constructing a Hybrid Software Process Simulation Model in Practice: An Exemplar from Industry,10.1145/3379177.3388906,2020,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,True,"Study clearly states objective to demonstrate hybrid process simulation challenges (QA1). Software context is explicit: software development process simulation with focus on project duration/release date prediction (QA2). Specific simulation techniques are named: System Dynamics and Discrete Event Simulation (QA4). Validation through comparison with actual industrial process enactment demonstrates empirical evaluation (QA5). Limitations and challenges are discussed throughout (QA6). However, no specific data source repository/project details are disclosed (QA3), no open-source artifacts are me",2026-04-28T15:01:17.575319+00:00,claude-haiku-4-5-20251001
77fa80cd,A cluster analysis method of software development activities based on event log,10.2174/2666255813666191204144931,2021,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Research objectives are clearly stated (activity identification and discovery via event log mining). Software engineering context is specified (software development process, jEdit project). Data source is reproducibly named (jEdit project event logs). Specific techniques are formally identified (Word2vec for feature extraction, K-means clustering, silhouette coefficient). Empirical validation is present (practical jEdit case study). However, no discussion of validity threats, no data/code availability stated, and no process model quality metrics (fitness, precision, generalization, etc.) are r",2026-04-28T15:01:18.686502+00:00,claude-haiku-4-5-20251001
542c0019,Learning analytics to improve coding abilities: a fuzzy-based process mining approach,10.1109/FUZZ-IEEE.2019.8859009,2019,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Study clearly states research objective (understand coding workflow via process mining). SE context explicitly described (IDE usage, CS2 students, coding workflow). Data source named (IDE event logs from CodingMiner environment, 20 students, 4 assignments). Fuzzy miner technique formally identified. Empirical evaluation conducted (case study with 20 students). Process model quality assessed through discovered patterns and behavioral insights. Threats to validity not discussed; data/code availability not mentioned.",2026-04-28T15:01:19.033410+00:00,claude-haiku-4-5-20251001
7cf00385,Mining Software Repositories for the Characterization of Continuous Integration and Delivery,10.1145/3422392.3422503,2020,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,"Clear research objective: characterize CI/CD adoption in repositories. Software context well-described: GitHub repositories, CI/CD practices, development processes. Data source explicitly named: GitHub repositories with execution workflows and metrics extraction. However, no formal process mining or stochastic technique is named (QA4=0), no reproducibility statement about data/code availability (QA7=0), and no quantitative process model quality metrics reported (QA8=0). Threats to validity are not discussed (QA6=0).",2026-04-28T15:01:20.638217+00:00,claude-haiku-4-5-20251001
f16294f2,Automatic Real-Time Mining Software Process Activities From SVN Logs Using a Naive Bayes Classifier,10.1109/ACCESS.2019.2945608,2019,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Clear research objective stated (automatic activity mining from SVN logs). SE context well-described (SCM systems, software development). Data source explicitly named (SVN logs from ArgoUML and jEdit projects, 80,000+ events, 1998-2015). Naive Bayes classifier formally specified as the stochastic technique. Empirical validation on real-world projects. Evaluation metrics reported (precision, recall, F-measure). No availability of code/data or threats to validity discussion mentioned.",2026-04-28T15:01:22.057026+00:00,claude-haiku-4-5-20251001
b123faf2,An analysis of Monte Carlo simulations for forecasting software projects,10.1145/3412841.3442030,2021,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"Clear research objective (forecasting software project delivery and effort using Monte Carlo simulations). SE context explicitly stated (agile projects, user stories, sprints). Data sources described (project historical data, takt time, FTE allocation). Formal technique named (Monte Carlo simulations). Empirical validation with real project data and comparison to developer estimates. Limitations discussed (requirements on input data, accuracy variation with data volume). Quality metrics reported (MMRE: 32%, 20%, 134%). No explicit mention of data/code availability.",2026-04-28T15:01:22.732303+00:00,claude-haiku-4-5-20251001
6cb59310,A User Evaluation of Process Discovery Algorithms in a Software Engineering Company,10.1109/EDOC.2019.00026,2019,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Clear research objective to evaluate process discovery algorithms in industry. SE context explicitly stated (software engineering company). Real event log from named company used as data source. Process discovery methods formally identified as the technique. Empirical evaluation conducted with domain experts. Quality metrics (understandability, correctness, precision, usefulness) reported. No mention of threats to validity or data/code availability.",2026-04-28T15:01:24.599805+00:00,claude-haiku-4-5-20251001
fbd20bfb,The evolutionary composition of desirable execution traces from event logs,10.1016/j.future.2019.03.037,2019,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Study clearly states objective of composing efficient traces via evolutionary computing on event logs (QA1). Software engineering context is process mining on organizational event logs (QA2). Data source explicitly named as BPIC'15 dataset (QA3). Genetic Algorithms formally identified as the stochastic technique (QA4). Empirical validation reported on BPIC'15 with optimality measurements (QA5, QA8). No discussion of threats/limitations or data/code availability mentioned (QA6, QA7).",2026-04-28T15:01:25.328519+00:00,claude-haiku-4-5-20251001
4e01ae35,Software process analysis methodology-a methodology based on lessons learned in embracing legacy software,10.1109/ICSME.2018.00076,2018,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,"Research objective clearly stated (software process analysis methodology for legacy systems). SE context explicitly named (legacy software at ASML, high-tech company). Data source identified (observations from system on the run / event logs from industrial legacy software). However, no specific PM technique formally defined, no validity threats discussed, no reproducibility package mentioned, and no process model quality metrics reported.",2026-04-28T15:01:25.952834+00:00,claude-haiku-4-5-20251001
6f9a5a08,Monitoring the Software Development Process with Process Mining,10.1007/978-3-319-94214-8_34,2018,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,False,"The title clearly states a research objective (monitoring software development with process mining). Software engineering context is evident (VCS, issue trackers, software development process). Data sources are identified (software repositories including version control and issue tracking). However, no specific process mining technique is formally named, no empirical validation is mentioned (position paper), threats to validity are not discussed, reproducibility/data availability is not stated, and no quality metrics are reported.",2026-04-28T15:01:27.873545+00:00,claude-haiku-4-5-20251001
4409efef,Predicting bug-fixing time: A replication study using an open source software project,10.1016/j.jss.2017.02.021,2018,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,True,"Study has clear objective (predicting bug-fixing time), defined SE context (bug handling in open source project), identifiable data source (Bugzilla Firefox), formal technique (Markov+Monte Carlo), empirical evaluation, and process metrics. Reproducibility inferred from 'open source' and replication study nature. Threats to validity not explicitly mentioned in available text.",2026-04-28T15:01:29.056813+00:00,claude-haiku-4-5-20251001
d0c47271,Automatic Discovery of Behavioral Models From Software Execution Data,10.1109/TASE.2018.2844725,2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,True,"Study clearly states research objective (discovering software behavioral models from execution data), describes SE context (software runtime behavior analysis, method calls), names specific data sources (synthetic and real-life software event logs), formally defines PM technique (hierarchical Petri nets with extended process discovery), validates empirically with synthetic and real-life logs, mentions limitations regarding infrequent behavior, implements in open-source ProM toolkit, and implicitly reports quality through model visualization and applicability demonstration.",2026-04-28T15:01:30.119121+00:00,claude-haiku-4-5-20251001
04ab260e,Assessing Agile Software Development Processes with Process Mining: A Case Study,10.1109/CBI.2018.00021,2018,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,True,"Study clearly states objective (assess Scrum implementation via process mining), describes SE context (Agile/Scrum in IT organization), names data source (Jira Software event logs from two projects), and defines PM technique (workflow discovery and event log analysis). Empirical validation via case study is present, and limitations are discussed (e.g., customer collaboration not detectable). However, no quantitative model quality metrics (fitness, precision, generalization) or formal accuracy measures are reported, and code/data availability is not mentioned.",2026-04-28T15:01:31.235982+00:00,claude-haiku-4-5-20251001
4082a5b1,Application of process mining in project management context: An exploratory case study in software development projects,,2018,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Study clearly applies process mining (discovery, resource, activity analysis) to seven real software development projects using event logs, establishing research objectives in project management context. Research objectives, SE context (software development), and data source (event logs from real projects) are explicitly stated; process mining techniques are named; empirical evaluation on real project data is confirmed. However, process model quality metrics (fitness, precision, etc.) and validity threats are not mentioned in the screening evidence, and reproducibility/code availability is not",2026-04-28T15:01:32.413769+00:00,claude-haiku-4-5-20251001
2d369fe9,Detecting Bottleneck and Fraud in Agile Development by using Petri net Performance and Trace Clustering,10.1109/ISEMANTIC.2019.8884226,2019,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"Study clearly states objective: evaluating performance (bottlenecks and fraud) in Agile SDLC using Petri nets (QA1, QA4). SE context is specific: Agile development model (QA2). Empirical evaluation mentioned ('based on experiment') with cluster analysis for fraud detection (QA5, QA8). However, data source is not reproducibly described—no specific projects, repositories, or datasets named (QA3). No dataset/code availability or reproducibility information provided (QA7). Threats to validity not discussed (QA6).",2026-04-28T15:01:33.581472+00:00,claude-haiku-4-5-20251001
223a62e3,Analysis of software repositories using process mining,10.1007/978-981-10-5547-8_65,2018,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,"Study clearly states objectives (workflow efficiency and sentiment dynamics analysis in repositories). SE context is well-described (GitHub repositories, issues, pull requests). Data source is explicitly named (eight GitHub projects with issues and pull requests). However, no specific process mining technique is formally named (alpha miner, inductive miner, etc.), no quality metrics (fitness, precision, etc.) are reported, threats to validity are not discussed, and data/code availability is not mentioned.",2026-04-28T15:01:35.214654+00:00,claude-haiku-4-5-20251001
3ef399e6,Process mining applications in software engineering,10.1007/978-3-319-48523-2_5,2017,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"The study clearly addresses process mining applications in software engineering (QA1, QA2). Process mining techniques (discovery, conformance checking) are formally identified (QA4), and case studies are mentioned indicating empirical validation (QA5). However, no specific data source is named (QA3), no quality metrics are reported (QA8), reproducibility and validity threats are not discussed (QA6, QA7).",2026-04-28T15:01:36.796267+00:00,claude-haiku-4-5-20251001
50d875ff,Kanban and Process Mining in the Task Management,10.1145/3275245.3275286,2018,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research aim is stated (improve activity management in ERP development using Kanban and process mining). QA2: Software context is described (ERP development, activity/task management). QA3: Data sources are named (Issue Tracking System and Kanban board). QA4: Process mining is mentioned generically but no specific technique is formally defined (e.g., no alpha miner, inductive miner named). QA5: Empirical application described (mapping current process, implementing tools, detecting performance problems). QA6: No discussion of limitations or threats to validity. QA7: No mention of dataset o",2026-04-28T15:01:36.963835+00:00,claude-haiku-4-5-20251001
4c73b15f,Predicting the unpredictable: Using monte carlo simulation to predict project completion date,10.1007/978-3-319-55907-0_11,2017,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Clear research objective (predicting project completion date), software engineering context (agile software projects), data source identified (historical throughput event logs), and Monte Carlo Simulation formally named as the stochastic technique. Empirical validation implied through application to real project data. No explicit metrics reported, threats to validity not mentioned, and data/code availability not stated.",2026-04-28T15:01:38.428611+00:00,claude-haiku-4-5-20251001
ca6989c0,Test Case Generation and Prioritization: A Process-Mining Approach,10.1109/ICSTW.2017.11,2017,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"Research objectives are clearly stated: generate and prioritize test cases using process mining from user behavior logs. Software context (testing, test case generation) is described. Process mining is named as the technique. However, no specific data source is identified, no empirical validation is mentioned in the abstract, threats to validity are not discussed, code/data availability is not stated, and no quality metrics are reported.",2026-04-28T15:01:39.226078+00:00,claude-haiku-4-5-20251001
0a07a816,Hierarchical performance analysis for process mining,10.1145/3202710.3203151,2018,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"Clear research objectives on hierarchical performance analysis for process mining (QA1). Software system processes explicitly mentioned as application domain (QA2). Process mining techniques (discovery, conformance, performance analysis) formally defined (QA4). Implementation and evaluation on software system processes demonstrated (QA5). Performance metrics are introduced but data source not specified (QA3=0), reproducibility/availability not stated (QA7=0), and no discussion of validity threats evident (QA6=0).",2026-04-28T15:01:41.011699+00:00,claude-haiku-4-5-20251001
63e1f0bf,Mining encrypted software logs using alpha algorithm,10.5220/0006408602670274,2017,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,True,"Research objective is clearly stated (privacy-preserving process mining). Software context (event logs from software execution) and PM technique (alpha algorithm) are explicitly named. Experiments are described, and privacy/generalizability concerns are discussed. However, no specific data source is named, no quality metrics (fitness, precision, etc.) are reported, and reproducibility is not addressed.",2026-04-28T15:01:41.443069+00:00,claude-haiku-4-5-20251001
07ddd290,An integrated infrastructure using process mining techniques for software process verification,10.4018/978-1-5225-3923-0.ch061,2017,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,True,"Clear research objective on process verification using PM. SE context explicitly stated (bug, task, defect management in a large IT company). Data sources named (real process data from case studies). PM techniques explicitly mentioned (process mining algorithms). Three case studies provide empirical validation. Open-source EPF Composer tool ensures reproducibility. No quality metrics (fitness, precision, recall, etc.) are reported in the abstract.",2026-04-28T15:01:43.125010+00:00,claude-haiku-4-5-20251001
08d64489,Mining Collaboration Patterns of Software Development Processes Based on Trace Alignment,10.1145/3084100.3084103,2017,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"Clear research objective stated (discovering collaboration patterns from development logs). Software engineering context identified (large-scale software development, developing logs, software development process). Process mining technique formally named (trace alignment). Empirical evaluation mentioned (experimental results from CPNTools dataset). However, data source lacks specific reproducibility details (no named repository/project), no process model quality metrics reported, no validity threats discussed, and no code/data availability mentioned.",2026-04-28T15:01:44.562326+00:00,claude-haiku-4-5-20251001
9e341b7f,A structured stochastic model for software project estimation in Waterfall models,10.18293/SEKE2018-033,2018,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Abstract clearly states research goal (formal mapping of Waterfall characteristics to stochastic model for performance prediction). QA2: Waterfall model in software projects is explicitly named as SE context. QA4: Stochastic modeling and simulations are named as techniques. QA3/QA5/QA6/QA7/QA8: No empirical data source, case study, experiments, real data application, threats to validity discussion, reproducibility information, or specific performance metrics (fitness, precision, etc.) are mentioned in the abstract.",2026-04-28T15:01:46.070085+00:00,claude-haiku-4-5-20251001
632737fb,Verification of lean-kanban processes with probabilistic model checking,10.1504/IJCAT.2016.076799,2016,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,True,"Paper clearly states objective of applying probabilistic model checking to software processes (QA1). SE context is defined as lean-kanban process in software maintenance (QA2). Markov chain models and probabilistic temporal logic are formally defined techniques (QA4). Real case study validation through PRISM is empirical evidence (QA5). PRISM is open-source software tool mentioned (QA7). However, no specific data source is named for the case study (QA3), no threats/limitations discussed (QA6), and no quantitative process model quality metrics reported (QA8).",2026-04-28T15:01:46.939909+00:00,claude-haiku-4-5-20251001
7ab40121,The Potential of Key Process/Performance Indicators (KPIs) in Automotive Software Quality Management,10.4271/2016-01-0046,2016,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,True,"QA1: Clear research objective stated (software reliability estimation via stochastic methods for automotive release decisions). QA2: Software engineering context specified (automotive software development, quality management, release process). QA4: Stochastic analysis methods explicitly named (stochastic fault rate models, reliability estimation). QA8: Process/performance metrics mentioned (residual error rate, failure performance prediction, KPIs). QA3: No specific data source named. QA5: No empirical validation or case study reported—appears conceptual. QA6: No discussion of limitations or t",2026-04-28T15:01:48.407599+00:00,claude-haiku-4-5-20251001
4f816525,"Software Development Process Mining: Discovery, Conformance Checking and Enhancement",10.1109/QUATIC.2016.061,2016,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"Research objectives are clearly stated (process discovery, conformance checking, software development analysis). Software engineering context is detailed (IDEs, cloud platforms, developer activities). Process mining techniques are named (discovery, conformance checking). However, no empirical evaluation results, specific data sources, validity threats, reproducibility details, or quality metrics are provided in the abstract—this appears to be a research proposal rather than a completed empirical study.",2026-04-28T15:01:48.794551+00:00,claude-haiku-4-5-20251001
2b343650,Process mining for project management,10.1109/SAPIENCE.2016.7684142,2016,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"Research objective is clearly stated (develop a process mining platform for project management optimization). SE context is specified (IT company projects, SDLC). Heuristic Miner Algorithm is formally named as the PM technique. However, no empirical validation, specific data source, quality metrics, or reproducibility information is provided—this appears to be a project proposal rather than a completed empirical study.",2026-04-28T15:01:50.164856+00:00,claude-haiku-4-5-20251001
dcbf27d8,Improving Software Maintenance Using Process Mining and Predictive Analytics,10.1109/ICSME.2017.39,2017,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Clear research objectives on improving maintenance via process mining and predictive analytics (QA1). Software engineering context explicitly stated as software maintenance process in repositories (QA2). Data sources named: software repositories, open source and commercial projects (QA3). Techniques formally identified: process mining and predictive analytics (QA4). Case studies on real projects confirm empirical validation (QA5). No mention of threats to validity, limitations, or generalizability (QA6). No statement about data/code availability (QA7). No specific quality metrics (fitness, pre",2026-04-28T15:01:51.842280+00:00,claude-haiku-4-5-20251001
d4a1d75c,Mining projects from structured and unstructured data,,2017,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,False,"Research objective is clearly stated (mining projects from artifacts for compliance verification). SE context is specified (safety-critical projects, documentation, software repositories). Data source is named (software repositories, project-generated artifacts). However, no specific PM/stochastic technique, empirical validation, validity threats, reproducibility information, or quality metrics are mentioned in the abstract.",2026-04-28T15:01:53.056357+00:00,claude-haiku-4-5-20251001
b5ea4fdd,Modeling of software development process with the Markov processes,10.15587/1729-4061.2017.103340,2017,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"Clear research objective stated: modeling software development as Markov random process. SE context explicitly described (software component development at multiple levels). Markov chains formally identified as the stochastic technique. However, no empirical validation, data source, validity threats, reproducibility details, or quality metrics are mentioned—study appears primarily theoretical.",2026-04-28T15:01:53.538655+00:00,claude-haiku-4-5-20251001
c42be0aa,A review on software process mining using petri nets,10.3923/ajaps.2016.131.142,2016,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"The study is clearly a review on software process mining using Petri nets (QA1, QA2, QA4 evident from title and prior screening). However, as a review paper, it lacks specific data source description (QA3), empirical validation of its own methods (QA5), explicit discussion of validity threats (QA6), reproducibility artifacts (QA7), and reported quality metrics (QA8).",2026-04-28T15:01:54.861198+00:00,claude-haiku-4-5-20251001
c149b689,Toward using business process intelligence to support incident management metrics selection and service improvement,10.18293/SEKE2015-110,2015,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"Research objectives are clearly stated (RQs on incident management subprocess impact and metrics). SE context is explicit (incident management in IT services company). Process Mining and BPI techniques are named, and case study provides empirical validation. However, no specific data source origin is named (e.g., tool name, project identifier), no quality metrics (fitness, precision, etc.) are reported, threats to validity are not discussed, and reproducibility resources are not mentioned.",2026-04-28T15:01:56.859145+00:00,claude-haiku-4-5-20251001
00ce8cfe,Anvaya: An Algorithm and Case-Study on Improving the Goodness of Software Process Models Generated by Mining Event-Log Data in Issue Tracking Systems,10.1109/COMPSAC.2016.64,2016,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"The study clearly states objectives (improving goodness of process models via clustering), describes SE context (ITS/Bugzilla for bug lifecycle), names data source (Firefox open-source project event logs), formally defines techniques (K-Medoid with LCS/DTW distance metrics, process map discovery), evaluates empirically on real ITS data, discusses complexity as a limitation/threat, and reports fitness and structural complexity metrics. No mention of code/data availability.",2026-04-28T15:01:57.461352+00:00,claude-haiku-4-5-20251001
3d967450,A probabilistic approach to building defect prediction model for platform-based product lines,,2017,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"The study has clear objectives (defect prediction modeling), describes SE context (platform-based product lines, development process), uses identifiable data source (defect tracking systems/issue logs), applies Markov chains formally, validates empirically with real data, and reports quality metrics. No threats to validity or data reproducibility information is mentioned.",2026-04-28T15:01:58.475487+00:00,claude-haiku-4-5-20251001
b8b5b64e,Probabilistic Approach to Predicting Risk in Software Projects Using Software Repository Data,10.1142/S0218194015500151,2015,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Research objective clearly stated (risk prediction in software projects). SE context is specific (defect lifecycle, quality perspective, mobile software projects). Data source identified (software repository). Markov chain is formally named as the stochastic technique. Empirical evaluation conducted on real-industry mobile projects. However, no specific quality metrics (fitness, precision, etc.) are reported in the abstract, threats to validity are not discussed, and data/code availability is not mentioned.",2026-04-28T15:02:00.265542+00:00,claude-haiku-4-5-20251001
ee562777,Mining project-oriented business processes,10.1007/978-3-319-23063-4_28,2015,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Clear research objective (mining technique for project-oriented processes from VCS). Software engineering context explicitly stated (large engineering processes, version control systems). Data source identified as VCS. Process mining technique formally defined (project-oriented business process mining algorithm). Empirical evaluation mentioned (prototypical implementation and comparison). No explicit mention of threats to validity, dataset/code availability, or quantitative quality metrics (fitness, precision, etc.).",2026-04-28T15:02:02.163102+00:00,claude-haiku-4-5-20251001
e23bbc10,Mining Software Development Process Variations,10.1145/2695664.2696046,2015,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"The paper clearly states its aim to introduce a process mining technique for uncovering tailoring candidates (QA1). Software development context is explicitly described (process tailoring, activities, artifacts, control flows) (QA2). Data source is identified as execution logs from a real software development scenario for Brazilian Federal Institutes (QA3). Process mining is formally named as the technique used (QA4), and empirical evaluation on real data is mentioned (QA5). However, no threats to validity or limitations are discussed (QA6), no data/code availability is stated (QA7), and no sp",2026-04-28T15:02:02.462682+00:00,claude-haiku-4-5-20251001
