internal_id,source_db,source_query_id,source_query_label,doi,title,authors,year,abstract,venue,doc_type,keywords,url,publisher,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,ta_screened_at,ta_batch_id
1f51726e,scopus,scopus_fronteira,Fronteira (Stochastic + PM + SE),10.1145/1188895.1188906,Integrating a model of analytical quality assurance into the V-Modell XT,Wagner S.,2006,"Economic models of quality assurance can be an important tool for decision-makers in software development projects. They enable to base quality assurance planning on economical factors of the product and the used defect-detection techniques. A variety of such models has been proposed but many are too abstract to be used in practice. Furthermore, even the more concrete models lack an integration with existing software development process models to increase their applicability. This paper describes an integration of a thorough stochastic model of the economics of analytical quality assurance with the systems development process model V-Modell XT. The integration is done in a modular way by providing a new process module - a concept directly available in the V-Modell XT for extension purposes - related to analytical quality assurance. In particular, we describe the work products, roles, and activities defined in our new process module and their effects on existing V-Modell XT elements.",Proceedings of the Third International Workshop on Software Quality Assurance Soqua 2006,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-34547680190,,exclude,"O artigo integra um modelo estocástico de qualidade assurance com o V-Modell XT, mas não atende aos critérios de inclusão da SLR. Não aplica process mining, não usa modelagem estocástica para descobrir/prever características de processos a partir de event logs/repositórios, e não realiza forecasting de métricas de processo baseado em dados. É uma extensão teórica de modelo de processo existente, sem análise empírica de processos reais de SW.",,EC3,2026-04-12T20:01:56.462945+00:00,msgbatch_012oLPExHALeSFoTt5jvCfo9
b2959193,scopus,scopus_principal,Principal,,Capturing the essence: Towards the automated generation of transparent behavior models,Schwab P.,2015,,Proceedings of the 11th Aaai Conference on Artificial Intelligence and Interactive Digital Entertainment Aiide 2015,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85049078595,,exclude,"O paper trata de geração automatizada de modelos de comportamento em contexto de entretenimento digital interativo (AIIDE 2015), não de processos de desenvolvimento de software. Sem abstract disponível, o título sugere foco em IA/jogos, não em process mining, modelagem estocástica ou forecasting de processos de SW.",,EC1,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p
4136a3b8,scopus,scopus_principal,Principal,10.1007/978-3-030-17465-1_14,StocHy: Automated Verification and Synthesis of Stochastic Processes,Cauchi N.,2019,"\(\mathsf {StocHy}\) is a software tool for the quantitative analysis of discrete-time stochastic hybrid systems (shs). \(\mathsf {StocHy}\) accepts a high-level description of stochastic models and constructs an equivalent shs model. The tool allows to (i) simulate the shs evolution over a given time horizon; and to automatically construct formal abstractions of the shs. Abstractions are then employed for (ii) formal verification or (iii) control (policy, strategy) synthesis. \(\mathsf {StocHy}\) allows for modular modelling, and has separate simulation, verification and synthesis engines, which are implemented as independent libraries. This allows for libraries to be easily used and for extensions to be easily built. The tool is implemented in c++ and employs manipulations based on vector calculus, the use of sparse matrices, the symbolic construction of probabilistic kernels, and multi-threading. Experiments show \(\mathsf {StocHy}\)’s markedly improved performance when compared to existing abstraction-based approaches: in particular, \(\mathsf {StocHy}\) beats state-of-the-art tools in terms of precision (abstraction error) and computational effort, and finally attains scalability to large-sized models (12 continuous dimensions). \(\mathsf {StocHy}\) is available at www.gitlab.com/natchi92/StocHy. Data or code related to this paper is available at: [31].",Lecture Notes in Computer Science Including Subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85064532126,,exclude,"StocHy é uma ferramenta para verificação e síntese de sistemas híbridos estocásticos em domínio genérico (controle, sistemas dinâmicos), sem aplicação ou avaliação demonstrada em processos de desenvolvimento de software. Embora use modelagem estocástica, não atende nenhum dos critérios de inclusão da SLR PATHCAST, que exigem aplicação específica a processos de SW, process mining ou forecasting de métricas de desenvolvimento.",,EC3,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p
181cbf3c,scopus,scopus_principal,Principal,10.5220/0006671105600566,Towards systematic and automatic handling of execution traces associated with scenario-based models,Greenyer J.,2018,"Scenario-based specification approaches offer system engineering advantages with their intuitiveness, executability, and amenability to formal verification and synthesis. However, many engineering tasks such as debugging or maintenance are still far from trivial even when using such specifications. Specifically, it is hard to find out why a complex system behaves as it does, or how it would behave under certain conditions. Here, we present work in progress towards the (semi-)automatic analysis of event traces emanating from simulation runs and actual executions. These traces may be large, yet developers are often interested only in specific properties thereof, like is any specification property violated? are particular properties demonstrated? is there a smaller sub-sequence of events that violates or demonstrates the same properties? which trace properties are common to multiple traces and which are unique? etc. Our approach includes automatic techniques for discovering and distilling relevant properties of traces, analyzing properties of sets of traces, using (sets of) execution traces for understanding specified and actual system behavior and problems therein, planning system enhancement and repair, and more. Our work leverages and extends existing work on trace summarization, formal methods for model analysis, specification mining from execution traces, and others, in the context of scenario-based specifications. A key guiding perspective for this research is that interesting properties of a trace often can be associated with one or very few concise scenarios, depicting desired or forbidden behavior, which are already in the specification, or should be added to it.",Modelsward 2018 Proceedings of the 6th International Conference on Model Driven Engineering and Software Development,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85052012739,,exclude,"O artigo trata de análise de traces e verificação formal em especificações baseadas em cenários (MBT/formal methods), não de process mining, modelagem estocástica ou forecasting de processos de SW. O foco é em debugging e manutenção de sistemas através de análise de traces de simulação, não na descoberta ou predição de processos de desenvolvimento.",,EC3,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p
b9ae7e97,scopus,scopus_principal,Principal,10.1016/B978-0-12-802508-6.00025-9,Predicting Extinction of Biological Systems with Competition,Ristic B.,2015,,Emerging Trends in Computational Biology Bioinformatics and Systems Biology Algorithms and Software Tools,chapter,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84944598942,,exclude,"O artigo trata de extinção de sistemas biológicos com competição, claramente fora do domínio de software. Não há indicação de relação com processos de desenvolvimento de software, process mining ou modelagem estocástica de SW. Atende EC1 (domínio fora de SW).",,EC1,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p
d30c3329,ieee,ieee_manual_01,IEEE Manual 01,10.1109/JCSSE.2016.7748865,An application of process mining for queueing system in health service,"Yampaka, Tongjai; Chongstitvatana, Prabhas",2016,"Health services are looking for ways to improve the processes and optimize the service time. Process Mining has been applied in the process discovery in variety of domain. The process mining is a promising method to discover the activity behaviors. However, early applications of process mining do not support the queue analysis. In this work, we introduce the method for applying process mining with queue system for health services. Process mining was used for the process discovery and the queueing theory was used to model the performance. The experiment shows that the process mining discovered the actual process model and provided the information to construct a queueing model. The method is suitable for analyzing control-flow and time performance in health service domain.",2016 13th International Joint Conference on Computer Science and Software Engineering (JCSSE),conference paper,Data mining; Queueing analysis; Mathematical model; Process control; Drugs; Visualization; Computer science; Process Mining; Workflow Analysis; Queue system,,,exclude,"O artigo aplica process mining em domínio de saúde (health services), não em processos de desenvolvimento de software. Embora use técnicas relevantes (process mining + queueing theory), não há qualquer menção a SW, CI/CD, repositórios ou artefatos de desenvolvimento de software.",,EC1,2026-04-12T20:01:56.462945+00:00,msgbatch_012oLPExHALeSFoTt5jvCfo9
249333c9,scopus,scopus_markov_testing,Markov + Software Testing (focal V6),10.1109/QRS-C.2017.86,A Novel Hidden Markov Model for Genome-Wide Association Studies,Yang J.,2017,,Proceedings 2017 IEEE International Conference on Software Quality Reliability and Security Companion Qrs C 2017,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85034453294,,exclude,"O título refere-se a Genome-Wide Association Studies (GWAS), um domínio de bioinformática/genômica, não software engineering. Apesar da venue estar em QRS 2017 (conferência de qualidade de software), o escopo do paper é claramente biológico/genético, não processos de SW. EC1 (domínio fora de SW) se aplica decisivamente.",,EC1,2026-04-12T20:01:56.462945+00:00,msgbatch_012oLPExHALeSFoTt5jvCfo9
147513f3,scopus,scopus_markov_testing,Markov + Software Testing (focal V6),10.1177/1748006X231184289,A model-based safety analysis approach for airborne systems using state traversals,Zhuang L.,2024,"Safety analysis is an important task in both the development and certification of civil aircraft. The traditional safety analysis is significantly dependent on the skills and experiences of analysts. A model-based safety analysis approach is proposed for airborne systems based on the model built with Simulink. This study builds Simulink models of typical failure modes as well as the fault injection methods. The responses of system performances are monitored by traversing all failure combinations based on a state space reduction method. The system will be in an unsafe condition when the responses exceed their thresholds. The minimal cut sets of the system are obtained automatically by recording the failure combinations leading to the unsafe condition. Finally, a lateral-directional flight control system is taken as a practical example to illustrate the application and effectiveness of our proposed method. The result shows that our method has higher accuracy and the causes of the unsafe conditions can be determined by the automatic generation of the minimal cut sets. Additionally, the cumbersome work of building a traditional safety analysis model such as the fault tree, the Markov model, or the dependence diagram can be avoided.",Proceedings of the Institution of Mechanical Engineers Part O Journal of Risk and Reliability,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85164110372,,exclude,"O artigo trata de análise de segurança em sistemas aeronáuticos (engenharia aeroespacial), não de processos de desenvolvimento de software. Embora mencione modelos Simulink e Markov, o foco é em safety analysis de sistemas embarcados, não em process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de desenvolvimento.",,EC1,2026-04-12T20:01:56.462945+00:00,msgbatch_012oLPExHALeSFoTt5jvCfo9
42a16b0d,scopus,scopus_principal,Principal,10.1007/s00477-012-0564-2,Monte Carlo method applied to modeling copper transport in river sediments,Corazza M.Z.,2012,,Stochastic Environmental Research and Risk Assessment,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84871514392,,exclude,"O artigo trata de modelagem estocástica (Monte Carlo) aplicada a transporte de cobre em sedimentos de rios, domínio ambiental/hidrogeológico. Não há qualquer conexão com processos de desenvolvimento de software, event logs de SW, ou engenharia de software, violando EC1.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
d23e46fd,scopus,scopus_markov_testing,Markov + Software Testing (focal V6),10.1016/j.cmpb.2011.03.007,A wavelet-based Markov random field segmentation model in segmenting microarray experiments,Athanasiadis E.,2011,,Computer Methods and Programs in Biomedicine,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-80655149174,,exclude,"O artigo trata de segmentação de experimentos de microarray usando wavelets e campos aleatórios de Markov. Não há evidência de aplicação a processos de software, process mining ou forecasting de métricas de desenvolvimento. Domínio claramente fora de engenharia de software (bioinformática).",,EC1,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
9d39ffea,scopus,scopus_principal,Principal,10.1145/2889160.2891040,Towards better program obfuscation: Optimization via language models,Liu H.,2016,,Proceedings International Conference on Software Engineering,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85026665442,,exclude,"O título indica foco em otimização de ofuscação de programas via modelos de linguagem, que é um problema de engenharia de software tradicional, não relacionado a process mining, modelagem estocástica de processos de desenvolvimento ou forecasting de métricas de processo. Nenhum dos critérios de inclusão (IC1-IC4) é atendido.",,EC3,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p
ff8ec755,scopus,scopus_principal,Principal,10.1007/1-84628-447-3_13,Classification with confidence for critical systems,Partridge D.,2006,,Developments in Risk Based Approaches to Safety Proceedings of the 14th Safety Critical Systems Symposium Sss 2006,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84881157463,,exclude,"O título sugere foco em classificação e sistemas críticos de segurança, sem indicação clara de process mining, modelagem estocástica de processos de SW ou forecasting de métricas de processo. Ausência de resumo e contexto de conferência em safety (não SE/SW development) indicam domínio fora do escopo da SLR PATHCAST.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
8088932b,scopus,scopus_principal,Principal,10.1201/b12352-88,Reliability assessment of concrete bridges,Novák D.,2012,,Bridge Maintenance Safety Management Resilience and Sustainability Proceedings of the Sixth International Conference on Bridge Maintenance Safety and Management,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84863895803,,exclude,"O artigo trata de avaliação de confiabilidade de pontes de concreto, pertencendo ao domínio de engenharia civil/infraestrutura. Não há qualquer indicação de relação com processos de software, process mining, modelagem estocástica de processos de desenvolvimento ou forecasting em contexto de SW.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
3b50a9e4,scopus,scopus_markov_testing,Markov + Software Testing (focal V6),,An architecture-based software reliability model with finite number of faults,Okamura H.,2005,,Proceedings of the IASTED International Conference on Software Engineering Part of the 23rd IASTED International Multi Conference on Applied Informatics Se 2005,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84857724998,,exclude,"O artigo trata de modelagem de confiabilidade de software baseada em arquitetura com foco em falhas, que é um tópico de engenharia de confiabilidade, não de process mining, modelagem estocástica de processos de SW, ou forecasting de métricas de processo. Não há indicação no título de análise de event logs, repositórios, fluxos de desenvolvimento ou características de processos de SW.",,EC3,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
6bfd5395,scopus,scopus_principal,Principal,10.3390/en18205429,Modeling of Electric Vehicle Energy Demand: A Big Data Approach to Energy Planning,Sánchez-Loor I.,2025,"The rapid expansion of electric vehicles in high-altitude Andean cities, such as the Metropolitan District of Quito, Ecuador’s capital, presents unique challenges for electrical infrastructure planning, necessitating advanced methodologies that capture behavioral heterogeneity and mass synchronization effects in high-penetration scenarios. This study introduces a hybrid approach that combines agent-based modelling with Monte Carlo simulation and a TimescaleDB architecture project charging demand with quarter-hour resolution through 2040. The model calibration deployed real-world data from 764 charging points collected over 30 months, which generated 2.1 million charging sessions. A dynamic coincidence factor (FC=0.222+0.036∗e(−0.0003n)) was incorporated, resulting in a 52% reduction in demand overestimation compared to traditional models. The results for the 2040 project show a peak demand of 255 MW (95% CI: 240–270 MW) and an annual consumption of 800 GWh. These findings reveal that non-optimized time-of-use tariffs can generate a critical “cliff effect,” increasing peak demand by 32%, whereas smart charging management with randomization reduces it by 18 ± 2.5%. Model validation yields a MAPE of 4.2 ± 0.8% and an RMSE of 12.3 MW. The TimescaleDB architecture demonstrated processing speeds of 2398.7 records/second and achieved 91% data compression. This methodology offers robust tools for urban energy planning and demand-side management policy optimization in high-altitude contexts, with the source code available to ensure reproducibility.",Energies,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-105020236617,,exclude,"O paper trata de modelagem de demanda de energia em veículos elétricos (domínio de energia/infraestrutura urbana), não de processos de desenvolvimento de software. Embora use Monte Carlo e modelagem estocástica, essas técnicas são aplicadas a planejamento energético, não a processos de SW, não atendendo a nenhum critério de inclusão da SLR PATHCAST.",,EC1,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
2187bd96,scopus,scopus_principal,Principal,10.1259/bjr.20130828,"Dreams, themes and particle beams - An oncologist's perspective on technology trickle-down from the LHC",Jena R.,2014,,British Journal of Radiology,review,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84907545919,,exclude,"O artigo trata de tecnologia médica (oncologia e radioterapia) originária do Large Hadron Collider, domínio completamente fora de engenharia de software e processos de desenvolvimento de SW. Não há qualquer relação com process mining, modelagem estocástica de processos de SW, forecasting em contexto de desenvolvimento de software, ou mineração de repositórios de software.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
89e36694,scopus,scopus_principal,Principal,10.1109/TSC.2015.2478453,On Secure Wireless Communications for Service Oriented Computing,Zhang Y.,2018,"Service Oriented Computing (SOC) has initially developed for the Internet, but also identified as an appealing computing paradigm for developing applications in distributed wireless environments. The open nature of wireless medium may expose services to a variety of unauthorized third parties (eavesdroppers), resulting in insecure service interactions, while cooperative jamming is promising to provide a strong form of security. This paper focuses on security performance study of wireless communications for service interactions among different parties in SOC. More specifically, this paper establishes a theoretical framework for the study of eavesdropper-tolerance capability (i.e., the maximum number of eavesdroppers that can be tolerated) in a two-hop wireless network, where the cooperative jamming is adopted to ensure security defined by secrecy outage probability (SOP) and opportunistic relaying is adopted to guarantee reliability defined by transmission outage probability (TOP). For the concerned network, exact modeling for SOP and fine approximation for TOP are first conducted based on the Central Limit Theorem. With the help of SOP and TOP models and also the Stochastic Ordering Theory, the model for eavesdropper-tolerance capability analysis is then developed. Finally, extensive simulation and numerical results are provided to illustrate the efficiency of our theoretical framework as well as the eavesdropper-tolerance capability of the concerned network from adopting cooperative jamming and opportunistic relaying.",IEEE Transactions on Services Computing,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85040707134,,exclude,"O paper trata de segurança em comunicações wireless para Service Oriented Computing, focando em modelagem estocástica de redes de comunicação (secrecy outage probability, transmission outage probability). Não aborda processo mining, forecasting de métricas de processo de software, ou mineração de repositórios. O domínio é comunicações wireless, não engenharia de software ou processos de desenvolvimento de software (EC1).",,EC1,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p
2a2d296d,scopus,scopus_principal,Principal,10.1007/978-3-642-21887-3_38,An adaptive N-variant software architecture for multi-core platforms: Models and performance analysis,Tan L.,2011,,Lecture Notes in Computer Science Including Subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-79960315575,,exclude,"O título aborda arquitetura de software adaptativa e análise de desempenho em plataformas multi-core, focando em modelos e performance de sistemas. Não há evidências de envolvimento com process mining, modelagem estocástica de processos de desenvolvimento de SW, forecasting de métricas de processo, ou mineração de repositórios para descoberta de processo. Classifica-se como EC2 (SW como ferramenta/sistema, não o processo sendo estudado).",,EC2,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
440ce243,scopus,scopus_markov_testing,Markov + Software Testing (focal V6),10.1016/B978-0-08-102295-5.10611-0,Spatially Autoregressive Models,Griffith D.A.,2019,,International Encyclopedia of Human Geography,chapter,,https://www.scopus.com/record/display.uri?eid=2-s2.0-105034360746,,exclude,"Título genérico sobre modelos autorregressivos espaciais sem indicação de aplicação a processos de software. Ausência de resumo impede confirmação de relevância; domínio aparentemente é geografia humana (conforme venue), fora do escopo de engenharia de software.",,EC1,2026-04-12T20:01:56.462945+00:00,msgbatch_012oLPExHALeSFoTt5jvCfo9
9cc0da66,scopus,scopus_principal,Principal,10.1007/978-3-030-96060-5_5,Using Process Mining to Understand Students’ and Teams’ Dynamics,Ardimento P.,2022,,Communications in Computer and Information Science,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85126360075,,exclude,"O título sugere aplicação de process mining a dinâmicas de estudantes e equipes, domínio educacional sem conexão clara a processos de desenvolvimento de software. Sem abstract disponível, não há evidência de que trate de processos de SW (IC1-IC4 não confirmados). Domínio claramente fora do escopo (EC1).",,EC1,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
d38ce299,scopus,scopus_principal,Principal,10.1145/2786805.2786875,Mimic: Computing models for opaque code,Heule S.,2015,,2015 10th Joint Meeting of the European Software Engineering Conference and the ACM SIGSOFT Symposium on the Foundations of Software Engineering Esec Fse 2015 Proceedings,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84960386398,,exclude,"O título 'Mimic: Computing models for opaque code' sugere foco em engenharia reversa ou análise de código, não em process mining, modelagem estocástica de processos de SW, ou forecasting de métricas de processo. Sem resumo disponível, não há evidência de que aborde descoberta/análise de processos de desenvolvimento ou event logs.",,EC3,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p
06e3e261,scopus,scopus_principal,Principal,10.1016/j.jss.2008.11.840,Gompertz software reliability model: Estimation algorithm and empirical validation,Ohishi K.,2009,,Journal of Systems and Software,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-61349156694,,exclude,"O paper trata de modelagem de confiabilidade de software (Gompertz model) focando em estimação de parâmetros e validação empírica, não em process mining, modelagem estocástica de processos de desenvolvimento de SW, forecasting de métricas de processo, ou mineração de repositórios. A confiabilidade do software é uma propriedade do produto, não do processo de desenvolvimento.",,EC2,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
04b5b696,scopus,scopus_principal,Principal,,19th International Conference on Distributed Multimedia Systems,,2013,,Proceedings Dms 2013 19th International Conference on Distributed Multimedia Systems,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84924161949,,exclude,"Título genérico de conferência sem abstract disponível. Sem informações suficientes para verificar relevância aos critérios de inclusão (process mining, modelagem estocástica, forecasting em processos de SW). Conferência é de Sistemas Multimídia Distribuída, fora do escopo de engenharia de software/process mining.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
c9cb0794,scopus,scopus_principal,Principal,10.1016/j.strusafe.2018.05.004,Quantum-inspired Boolean states for bounding engineering network reliability assessment,Dueñas-Osorio L.,2018,"Abstract Significant methodological progress has taken place to quantify the reliability of networked systems over the past decades. Both numerical and analytical methods have enjoyed improvements via a host of advanced Monte Carlo simulation strategies, state space partition methods, statistical learning, and Boolean functions among others. The latter approach exploits logic to approximate network reliability assessments efficiently while offering theoretical error guarantees. In parallel, physicists have made progress modeling complex systems via tensor networks (TNs), particularly quantum many-body systems. Inspired by the representation power of quantum TNs, this paper offers a new approach to efficiently bound all-terminal network reliability (ATR). It does so by exactly solving a related network Boolean satisfiability counting problem (or # SAT NET ), represented as a TN, by counting configurations in which all network nodes are connected to at least a neighbor. Our # SAT NET counting outperforms state-of-the-art approximate and exact counters for the same problem as shown for challenging two-dimensional lattice networks of increasing size. While the over-counting from # SAT NET increases exponentially relative to the number of configurations that satisfy ATR problems (or # REL AT ), the bias is predictable for ideal networks, such as lattices, and our upper bound is guaranteed with 100 % confidence. This bound also cuts through the upper bound from other analytical methods for the ATR problem, such as recursive decomposition algorithms (RDA)—a desirable feature when exact or approximate methods with error guarantees fail to scale. Clearly, our goal is not to solve the general stochastic network reliability problem, which remains a # P problem in the computational complexity hierarchy (i.e., a counting version of non-deterministic polynomial time [NP] problems for which there is no known polynomial time algorithms to find their solutions). Instead, we present a novel bounding technique for network reliability, which relies on exactly counting configurations for our network satisfiability problem by using quantum computing principles. We offer a proof for the counting bound to hold in a connectivity ATR sense, and illustrate trends with cubic and lattice networks. Overall, the proposed method provides an alternative to available system reliability assessment approaches, and opens directions for future research, especially as discoveries in logic, algebraic projections, and quantum computation continue to accrue.",Structural Safety,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85049319522,,exclude,"O artigo trata de confiabilidade de redes genéricas usando métodos estocásticos (Monte Carlo, tensor networks), mas não aborda processos de software, event logs, repositórios ou artefatos de desenvolvimento. O domínio é engenharia de sistemas/redes, não engenharia de software. EC1 se aplica claramente.",,EC1,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p
4f38f546,scopus,scopus_principal,Principal,10.1186/s13362-018-0054-3,Nanoelectronic COupled Problems Solutions: uncertainty quantification for analysis and optimization of an RFIC interference problem,Putek P.,2018,"The FP7 project nanoCOPS (the 7th Framework Programme project Nanoelectronic COupled Problems Solutions) derived new methods for simulation during development of designs of integrated products. It has covered advanced simulation techniques for electromagnetics with feedback couplings to electronic circuits, heat and stress. It was inspired by interest from semiconductor industry and by a simulation tool vendor in electronic design automation. Due to the application of higher frequencies and the continuous down-scaling process, there is a higher probability of unforeseen interactions between different domains of a Radio Frequency Integrated Circuit (RFIC), which can lead to the variability of the output performance functions. Since these undesired phenomena ought to be investigated in the early phases of the integrated circuit (IC) design, in this work we formulate the robust optimization problem in terms of the expectation and the standard deviation values under the uncertainties of material parameters. Therein, the statistical information included in the multi-objective functional can be provided by a response surface model. For this purpose the Stochastic Collocation Method (SCM) combined with Polynomial Chaos Expansion (PCE) has been used. The reason for analyzing the variability of the Electromagnetic Interference (EMI) is, on the one hand, to quantify the uncertainty in an integrated Radio-Frequency Complementary Metal-Oxide Semi-Conductor (RFCMOS) transceiver design, and, on the other hand, to improve this design in a robust sense. We have illustrated our methodology for an integrated Radio-Frequency Complementary Metal-Oxide Semi-Conductor (RFCMOS) transceiver design.",Journal of Mathematics in Industry,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85056901034,,exclude,"O artigo trata de simulação e otimização robusta de circuitos integrados de radiofrequência (RFIC), não abordando processos de desenvolvimento de software. O domínio é eletrônica e design de circuitos integrados, não process mining ou processos de SW.",,EC1,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p
9dd20c76,scopus,scopus_principal,Principal,10.1109/QSIC.2009.33,A model-based testing for AADL model of embedded software,Dong Y.W.,2009,,Proceedings International Conference on Quality Software,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-77950623389,,exclude,"O artigo trata de model-based testing para modelos AADL de software embarcado, focando em verificação/validação de artefatos, não em mining de processos de desenvolvimento de SW, modelagem estocástica de processos, ou forecasting de métricas de processo. Não atende nenhum dos critérios de inclusão (IC1-IC4) da SLR PATHCAST.",,EC2,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
ea992244,scopus,scopus_principal,Principal,10.4230/LIPIcs.FSTTCS.2011.300,The semi-stochastic ski-rental problem,Ma̧dry A.,2011,,Leibniz International Proceedings in Informatics Lipics,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84880240597,,exclude,"O título refere-se ao problema clássico de ski-rental (online algorithms), um problema teórico de ciência da computação que não aborda process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de desenvolvimento de software. Sem abstract disponível e com base apenas no título, não há evidência de aplicação a processos de desenvolvimento de software.",,EC3,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
dfef4f37,scopus,scopus_markov_testing,Markov + Software Testing (focal V6),,"Performance estimation of a system under minimal, perfect and failed rejuvenation",Koutras V.P.,2012,,11th International Probabilistic Safety Assessment and Management Conference and the Annual European Safety and Reliability Conference 2012 Psam11 Esrel 2012,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84873194701,,exclude,"O artigo trata de 'rejuvenation' (rejuvenescimento de sistema) em contexto de confiabilidade e segurança, não de process mining ou modelagem estocástica de processos de desenvolvimento de software. Sem abstract disponível, mas o título e venue indicam foco em engenharia de confiabilidade de sistemas, não em processos de SW (EC1 - domínio fora de SW).",,EC1,2026-04-12T20:01:56.462945+00:00,msgbatch_012oLPExHALeSFoTt5jvCfo9
ea985179,scopus,scopus_principal,Principal,10.5220/0006659904380446,Back to the drawing board bringing security constraints in an architecture-centric software development process,Jasser S.,2018,"Today, security is still poorly considered in early phases of software engineering. Architects and software engineers still lack knowledge about architectural security design as well as implementing it compliantly. However, a software system that is not designed for security or does not adhere to this design can hardly meet its security requirements. In this paper, we present an approach we are working on. The approach consists of two parts: Firstly, we improve the architecture’s security level through model transformation. Secondly, we derive rules and constraints from the secured architecture in order to check the implementation’s conformance. Through these activities we aim to support architects and software developers in building a secure software system. We plan to evaluate our approach in industrial case studies.",Icissp 2018 Proceedings of the 4th International Conference on Information Systems Security and Privacy,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85052017951,,exclude,"O artigo aborda segurança em arquitetura de software e conformance entre design e implementação, mas não trata de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. Foca em transformação de modelos e verificação de conformidade arquitetural, não em análise de event logs ou processos de desenvolvimento de software.",,EC3,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p
