internal_id,title,doi,year,QA1,QA2,QA3,QA4,QA5,QA6,QA7,QA8,qa_total,qa_include,qa_rationale,qa_scored_at,qa_model
48e69187,Activity mining for discovering software process models,,2006.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objective stated—automatic derivation of process models from version control system logs. QA2: SE context clearly described—software engineering process modeling, CMM, document version management system. QA3: Data source identified—document version management system (implies repository logs/artifacts). QA4: No specific PM technique named (e.g., alpha miner, inductive miner, Petri nets not mentioned in abstract). QA5: No empirical validation mentioned in abstract—no case study, experiment, or real-data application described. QA6: No discussion of threats to validity or limit",2026-04-29T12:35:27.210457+00:00,claude-haiku-4-5-20251001
6d68591e,Process discovery and validation through event-data analysis,,1996.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objectives stated—process discovery and validation of software processes through event-data analysis. QA2: Software engineering context clearly described—software process modeling, formal modeling, development/maintenance methodology. QA4: Stochastic/PM techniques named—grammar inference methods are referenced for process discovery from event data. QA3: No specific data source named (no repository, GitHub, dataset, or industry partner mentioned in abstract). QA5: No empirical validation described in abstract (no case study, experiment, or real-data application mentioned). Q",2026-04-29T12:35:27.369176+00:00,claude-haiku-4-5-20251001
eb526806,Software process validation,10.1145/304399.304401,1999.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,True,"QA1: The abstract clearly states the research aim: developing techniques for uncovering and measuring discrepancies between process models and executions (process validation). QA2: The software engineering context is described—process models and process executions in a software process setting are explicitly mentioned. QA3: No specific data source is named (no repository, event log source, project name, or dataset reference is provided). QA4: While conformance checking is implicit in the validation approach, no formally named process mining or stochastic technique is specified (e.g., no mentio",2026-04-29T12:35:28.710937+00:00,claude-haiku-4-5-20251001
99736057,Control-Flow based Anomaly Detection in the Bug-Fixing Process of Open-Source Projects,10.1145/3385032.3385038,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,True,"QA1: Research objectives are clearly stated in the abstract - discovering anomalies in bug-fixing processes using process mining and anomaly detection techniques. QA2: Software engineering context is well-described - bug-fixing process in open-source projects using JIRA bug tracking system is the specific SE setting. QA3: Data source is reproducibly described - 30 Apache open-source projects using JIRA bug tracking system, with the dataset explicitly made available at Mendeley (doi:10.17632/5yb2xv93w3.1). QA4: PM techniques are formally named - process discovery, conformance checking, and disc",2026-04-29T12:35:28.939601+00:00,claude-haiku-4-5-20251001
4cff6b4d,Kashvi: a framework for software process intelligence,,2014.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,"QA1: The abstract clearly states research objectives—introducing Kashvi framework for Software Process Intelligence with explicit focus on process discovery, verification, and enhancement. QA2: SE context is described in detail, naming specific tools and systems (ITS, VCS, PCR, CIT) and their role in software development processes. QA3: No specific data source is reproducibly described; while the text mentions types of systems (ITS, VCS, etc.), no actual dataset, repository name, or project is identified. QA4: No specific PM or stochastic technique is formally defined; the abstract discusses c",2026-04-29T12:35:30.370502+00:00,claude-haiku-4-5-20251001
64c03c8d,Assessing staffing needs for a software maintenance project through queuing simulation,10.1109/tse.2004.1265735,2004.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,QA1: Research objectives clearly stated—assessing staffing needs and service level through queuing simulation. QA2: SE context well-described—distributed multiphase software maintenance project with Y2K intervention on COBOL/JCL financial system. QA3: Data source named—Y2K maintenance project on a large financial software system; specific domain (COBOL/JCL) and context provided. QA4: Stochastic technique formally identified—queuing theory and stochastic simulation explicitly mentioned as core approach. QA5: Empirical validation present—real data from Y2K project used to simulate and study diff,2026-04-29T12:35:30.704170+00:00,claude-haiku-4-5-20251001
d5aff523,"Do as I Do, Not as I Say: Do Contribution Guidelines Match the GitHub Contribution Process?",10.1109/icsme.2019.00043,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,True,"QA1: Research objectives clearly stated - the abstract explicitly states the research gap and aims to compare contribution guidelines with actual GitHub activity. QA2: SE context described in detail - GitHub projects, pull requests, issues, commits, and Continuous Integration are specifically mentioned. QA3: Data source reproducibly described - 53 GitHub projects are named as the source, with specific types of activity data (commits, issues, pull requests) extracted from GitHub. QA4: PM technique formally defined - 'process model' is mentioned as the analytical approach for comparing prescribe",2026-04-29T12:35:31.086460+00:00,claude-haiku-4-5-20251001
d96a3161,Are developers complying with the process,10.1145/1852786.1852805,2010.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: The abstract clearly states the research objective—detecting process non-conformance and investigating if developers follow XP practices. QA2: The SE context is well-described: version control systems, training class, XP practices, and the Leibniz Universität Hannover setting. QA3: The data source is reproducibly described—version control system data from a five-day XP training class. QA4: Conformance checking is explicitly mentioned as the approach, which is a formal process mining technique. QA5: Empirical validation is present through a case study of XP practice conformance in a traini",2026-04-29T12:35:31.708873+00:00,claude-haiku-4-5-20251001
8e0eec4d,Evaluating the impact of test-first programming and pair programming through software process simulation,10.1002/spip.286,2006.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,True,"QA1: The abstract clearly states the research objective—exploring the influence of Test-first Programming and Pair Programming on XP project evolution. QA2: The software engineering context is well described as Extreme Programming (XP) practices in software projects. QA3: No specific data source is named; the study mentions 'a typical XP project' but provides no reproducible data origin (no GitHub, Jira, SVN, or named industry partner). QA4: While the abstract mentions a 'simulation model,' no specific PM or stochastic technique is formally named (e.g., Petri nets, Markov chains, agent-based m",2026-04-29T12:35:33.246543+00:00,claude-haiku-4-5-20251001
140e67e6,Macrosimulation Model of Software Development Process,10.1016/j.procs.2023.10.061,2023.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: Research objective clearly stated—proposes macrosimulation model for software development process management. QA2: SE context described in detail—specifically software development process management, task types, roles, iterative/incremental approaches. QA3: Data source described reproducibly—'data from real-world IT industry software projects' and experiments on completed project work; real-world IT projects are named as data origin. QA4: Stochastic technique formally defined—'macrosimulation model' using statistics to generate tasks; simulation-based approach is explicitly named. QA5: Re",2026-04-29T12:35:33.855039+00:00,claude-haiku-4-5-20251001
3ad9cd69,Increase Return on Investment of Software Development Life Cycle by Managing the Risk - A Case Study,,2015.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated in abstract (identify cost-saving measures and ROI increase during SDLC). QA2: Software engineering context clearly described (SDLC phases, error rates, development effort). QA3: No specific data source named (no GitHub, Jira, industry partner, or dataset identified). QA4: Stochastic techniques formally named (Monte Carlo Simulation and Discrete Event Simulation). QA5: Empirical validation mentioned as case study in title and approach description. QA6: No discussion of limitations or threats to validity in provided text. QA7: No mention of dataset availabil",2026-04-29T12:35:41.629886+00:00,claude-haiku-4-5-20251001
f06ebc31,A model of the software development process using both continuous and discrete models,10.1002/1099-1670(200006/09)5:2/3<147::aid-spip122>3.0.co;2-t,2000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: Research objective is clearly stated—developing a combined model integrating discrete and continuous paradigms for software development. QA2: Software engineering context is explicitly described (software development process, ISPW6 example). QA3: Data source is named—ISPW6 software process example and the system dynamics model by Abdel-Hamid and Madnick. QA4: Techniques are formally identified—system dynamics, discrete event modeling, and their combination. QA5: Empirical validation is demonstrated through feasibility demonstration combining discrete event model of ISPW6 with system dynam",2026-04-29T12:35:42.353359+00:00,claude-haiku-4-5-20251001
5b51a065,SIMULATION-BASED SOFTWARE PROCESS MODELING AND EVALUATION,10.1142/9789812775245_0012,2005.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objectives clearly stated - decision support for software project planning and process simulation is the explicit aim. QA2: Software engineering context described - software development projects, process planning, and improvement are clearly identified. QA3: No specific data source described - no mention of GitHub, Jira, SVN, specific projects, or named datasets. QA4: Stochastic technique formally defined - discrete-event software process simulation is explicitly named and referenced. QA5: Empirical validation present - the abstract indicates experimental software engineering app",2026-04-29T12:35:42.460052+00:00,claude-haiku-4-5-20251001
b68e0602,An Exploration of Learning Processes as Process Maps in FLOSS Repositories,10.48550/arxiv.2307.07841,2023.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: Clear research objective stated—understanding learning processes in FLOSS through process mining applied to repositories. QA2: Software engineering context well-described—FLOSS repositories, mining software repositories (MSR), community development. QA3: Data source reproducibly described—FLOSS repositories are named as the data source; process mining generates event logs from these repositories. QA4: PM technique formally defined—'Process Mining' is explicitly named as the methodology; process maps and event logs are central techniques. QA5: Empirical validation present—the abstract stat",2026-04-29T12:35:42.713263+00:00,claude-haiku-4-5-20251001
ac05d867,Software Process Dynamics,10.1002/9780470192719,2007.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objectives are clear—the book addresses system dynamics modeling applied to software processes (stated in title and abstract structure). QA2: SE context is well-described—covers software development processes, project management, quality, defects, requirements volatility, staffing, peer reviews, software evolution (chapters 4-6 detail people, process, product, and project applications). QA4: Stochastic/PM techniques are formally named—System Dynamics, simulation (including Monte Carlo reference in screening note), Petri nets implied in model structures. QA5: Not scored as 1—this ",2026-04-29T12:35:44.178292+00:00,claude-haiku-4-5-20251001
3d379233,Comparison of software repositories for their usability in software process reconstruction,10.1109/rcis.2015.7128890,2015.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objectives are clearly stated in the abstract - analyzing suitability of software repositories for software process reconstruction. QA2: Software engineering context is well described - software development processes, repositories, version control systems, issue trackers, organizational development methods. QA3: Data sources are identified - 'open source and commercial projects' are examined using 'utility tools used in software development', though specific project names or datasets are not named. QA4: No specific process mining or stochastic technique is formally defined in the",2026-04-29T12:35:44.534463+00:00,claude-haiku-4-5-20251001
2fbf6d36,Computing Optimal Scheduling Policies for Software Projects,10.1109/apsec.2004.39,2005.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"QA1: Research objective is clearly stated—computing optimal scheduling strategies for software projects under uncertainty. QA2: Software engineering context is described (software development projects, project scheduling, team specialization, component coupling). QA3: No specific data source is named; uses 'sample software projects' without reproducible data origin (no GitHub, Jira, industry partner, or public dataset cited). QA4: Stochastic technique is formally defined: Markov decision model and value iteration algorithm from stochastic dynamic programming. QA5: Empirical validation present ",2026-04-29T12:35:52.807463+00:00,claude-haiku-4-5-20251001
4dc479a6,The Discovery of the Implemented Software Engineering Process Using Process Mining Techniques,10.14569/ijacsa.2016.070239,2016.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objectives clearly stated—discovering implemented software engineering processes using PM and identifying deviations from prescribed processes. QA2: SE context described in detail—Scrum/Agile adoption, ALM tools, work items state-machine workflows explicitly mentioned. QA3: Data source not reproducibly described—no specific ALM tool, project name, or dataset reference provided; 'log file' and 'Scrum team' are too vague. QA4: PM technique formally defined—'Process Mining discovery techniques' and 'work items state-machine workflows' are named, though not highly specific (e.g., alp",2026-04-29T12:35:53.062505+00:00,claude-haiku-4-5-20251001
8888cfdc,A study on optimal scheduling for software projects,10.1002/spip.254,2006.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,"QA1: Research objective clearly stated—develop optimal scheduling strategies for software projects and provide guidelines for managers. QA2: SE context described—software project scheduling, concurrent development activities, component coupling, team specialization. QA3: No specific data source named (no repository, dataset name, or project identifier provided; only 'sample projects' mentioned). QA4: Stochastic technique formally defined—Markov decision model explicitly named. QA5: Empirical validation present—discrete-event simulations conducted on sample software projects comparing optimal p",2026-04-29T12:35:53.378340+00:00,claude-haiku-4-5-20251001
b61ea92e,Assessing Software Quality Using the Markov Decision Processes,10.1002/hfm.20355,2011.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objectives are clearly stated—proposing MDP for software quality assessment and early prediction. QA2: SE context is described (design phase, development process, QA system, team assignment, project architecture). QA3: Data source is not reproducibly described; only mentions 'a case study taken from the literature' without naming the specific dataset, repository, or project. QA4: MDP (Markov Decision Process) is formally named as the primary technique. QA5: Empirical validation is present—a case study is mentioned demonstrating the approach. QA6: No explicit discussion of limitat",2026-04-29T12:35:53.528848+00:00,claude-haiku-4-5-20251001
883e1702,A discrete simulation model for assessing software project scheduling policies,10.1002/spip.160,2002.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated—assessing scheduling policies via process simulation. QA2: Software engineering context clearly described—software project scheduling, task assignments, rework, design changes. QA3: Data source not reproducibly described; 'sample project' mentioned but no specific project name, repository, or dataset identifier provided. QA4: Stochastic simulation technique formally defined—discrete stochastic simulation model with explicit mention of ModL language and EXTEND tool. QA5: Empirical validation present—case study with sample project and comparison of list polic",2026-04-29T12:35:54.115715+00:00,claude-haiku-4-5-20251001
0ef6a5b4,Bayesian Network Based XP Process Modelling,10.5121/ijsea.2010.1301,2010.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"QA1: Research objective clearly stated—predicting finish time and defect rate for XP releases. QA2: SE context clearly described—Extreme Programming (XP) software development process with specific practices (Pair Programming, Test Driven Development, Onsite Customer). QA3: Data source not reproducibly described—mentions 'two case studies' but no naming of projects, organizations, repositories, or public datasets. QA4: PM/stochastic technique formally named—Bayesian Network is explicitly identified. QA5: Empirical validation present—model validated against two case studies. QA6: Threats to vali",2026-04-29T12:36:01.445615+00:00,claude-haiku-4-5-20251001
dbcd2435,On the Potential of Process Simulation in Software Project Schedule Optimization,10.1109/compsac.2005.115,2006.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objective is clearly stated—applying process simulation for software project schedule optimization using Markov decision processes. QA2: Software engineering context is well-defined: software development process, scheduling policies, project management. QA3: No specific data source, repository, event log, or dataset is mentioned; this is a conceptual/position paper. QA4: Stochastic technique is formally named: discrete-time Markov decision process and dynamic programming algorithms are explicitly referenced. QA5: No empirical validation is present; the paper is conceptual and out",2026-04-29T12:36:01.929439+00:00,claude-haiku-4-5-20251001
bbc13de4,Process mining application in software process assessment,10.6100/ir739990,2012.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,"QA1: Clear research objective stated—software process assessment using process mining to bridge gap between actual and documented processes (1). QA2: Software engineering context clearly described—software development process, process improvement, CMMI framework, configuration management mentioned (1). QA3: No specific data source named in abstract; no GitHub, Jira, SVN, or named dataset referenced (0). QA4: No specific process mining technique formally defined (e.g., alpha miner, inductive miner not mentioned); only general 'process mining' referenced (0). QA5: Abstract is conceptual/motivati",2026-04-29T12:36:02.257644+00:00,claude-haiku-4-5-20251001
6464a4f1,Method for Building UML Activity Diagrams from Event Logs,10.15514/ispras-2019-31(4)-9,2019.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objective is clearly stated—mining UML Activity Diagrams from event logs. QA2: Software engineering context is described (UML Activity Diagrams for representing software processes, event logs from information systems). QA3: No specific data source named (mentions 'real life event logs' but no project, repository, or dataset identifier provided). QA4: Process mining techniques mentioned ('existing mining algorithms' and a 'newly proposed algorithm' for transformation to UML); framework with model transformations is described, though specific algorithm names (e.g., alpha miner, ind",2026-04-29T12:36:02.488526+00:00,claude-haiku-4-5-20251001
58996946,A comprehensive simulation study on optimal scheduling for software projects,10.1049/ic:20040457,2004.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,"QA1: Research objective is clearly stated—computing optimal scheduling strategies for software projects and comparing against list policies. QA2: Software engineering context is described (software projects, development activities, component coupling, team specialization). QA3: No specific data source is named; the study uses synthetic sample projects rather than named repositories or datasets. QA4: Stochastic Markov decision model is formally identified as the core technique. QA5: Empirical validation is present through extensive simulations comparing optimal policy performance against list p",2026-04-29T12:36:02.704303+00:00,claude-haiku-4-5-20251001
557b4102,Scheduling software projects to minimize the development time and cost with a given staff,10.1109/apsec.2001.991476,2005.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objective clearly stated—developing a probabilistic scheduling model for software projects. QA2: Software engineering context described—software project scheduling is a recognized SE domain. QA3: No data source described reproducibly; no mention of actual projects, repositories, or datasets used. QA4: Stochastic technique formally identified—'probabilistic scheduling model' and 'stochastic optimization techniques' are named. QA5: No empirical validation mentioned; abstract describes a model conceptually without case study, experiment, or real-data application results. QA6: No dis",2026-04-29T12:36:10.341564+00:00,claude-haiku-4-5-20251001
b5b1402b,Planning and improving global software development process using simulation,10.1145/1138506.1138510,2006.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objectives clearly stated in abstract (planning and process improvement in global software development using simulation). QA2: Software engineering context is described in detail (global software development, project planning, process improvement, strategic management). QA3: No specific data source is named (no GitHub, Jira, industry partner, or named projects mentioned). QA4: Specific simulation techniques are formally named (system dynamics and discrete-event models). QA5: Abstract mentions 'illustrative application' but does not describe empirical validation, case study, or ex",2026-04-29T12:36:10.438446+00:00,claude-haiku-4-5-20251001
1c2611b3,Linking software process modeling with Markov decision theory,10.1109/cmpsac.2004.1342699,2004.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated—modeling software process scheduling with Markov decision theory. QA2: Software engineering context explicitly described (scheduling, development activities, software projects, rework). QA4: Formal stochastic technique named (Markov decision process/MDP). QA5: Empirical validation indicated via 'sample projects' analysis and optimal strategy computation. QA3: No specific data source identified (no repository, dataset name, or industry partner mentioned). QA6: No discussion of threats to validity or limitations evident in abstract. QA7: No mention of dataset",2026-04-29T12:36:10.632393+00:00,claude-haiku-4-5-20251001
f5151d89,Agent-based simulation of the software development process: A case study at AVL,10.1109/wsc.2012.6465117,2012.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Research objectives are clearly stated - proposing ABS for SPSM and demonstrating model development/calibration/validation. QA2: Software engineering context is detailed - software development projects, construction phase of Rational Unified Process, geographically distributed development department. QA3: Data source is reproducibly described - AVL company (named industry partner), specific process phase (construction), tailored RUP. QA4: Stochastic technique is formally named - agent-based simulation (ABS) is the core method; also mentions discrete-event simulation and system dynamics as",2026-04-29T12:36:10.709763+00:00,claude-haiku-4-5-20251001
e941deda,Process Mining Model Quality in Software Development Case Studies: An Analysis,10.30844/akwi_2022_09,2022.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,True,"QA1: Research objectives are clearly stated—analyzing quality measures for process mining models in software development using the CPMQF framework. QA2: Software engineering context is described (Software Development activities, log file analysis). QA3: No specific data source is named (no GitHub, Jira, SVN, specific projects, or named datasets are mentioned). QA4: Process Mining techniques are referenced generally, and CPMQF (Comprehensive Process Model Quality Framework) is named as the analytical framework. QA5: The abstract indicates a systematic analysis was applied but provides no empiri",2026-04-29T12:36:18.012134+00:00,claude-haiku-4-5-20251001
61e62f9d,Process Mining bei hybriden Vorgehensmodellen zur Umsetzung von Unternehmenssoftware,10.1007/s00287-021-01359-7,2021.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: The abstract clearly states research objectives—applying process mining to analyze and improve software development processes in hybrid models for enterprise software projects. QA2: The software engineering context is well-described: enterprise software projects, hybrid process models, development and configuration projects, software engineering innovations. QA3: No specific data source is named (no GitHub, Jira, specific project names, or dataset identifiers are mentioned). QA4: Process Mining is named as the technique, though no specific algorithm (alpha miner, inductive miner, etc.) is",2026-04-29T12:36:18.273790+00:00,claude-haiku-4-5-20251001
3cc5a1cb,Coordinate metrics and process model to manage software project risk,10.1109/iemc.2004.1407505,2005.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: The abstract clearly states research objectives - to analyze and evaluate risks in software development quantitatively and assist management decision-making. QA2: Software engineering context is described (software development process, software project risk management). QA3: No specific data source is named (no repository, dataset, projects, or industry partner mentioned). QA4: A specific stochastic technique is formally named: 'general stochastic Petri net' is mentioned as the modeling method. QA5: No empirical validation is described; the paper appears to be primarily conceptual/methodo",2026-04-29T12:36:18.535564+00:00,claude-haiku-4-5-20251001
a88acaff,Process Mining Applied in a Software Project Development with SCRUM and ProM,10.24018/ejeng.2023.8.5.3089,2023.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated—apply process mining to discover/validate software development processes. QA2: Specific SE context described: SCRUM agile method, Jira software, Jenkins pipeline in software development project. QA3: Data sources named: Jira and Jenkins generate event logs used in process mining. QA4: Specific PM technique identified: ProM tool with Flexible Heuristics Miner algorithm. QA5: No empirical validation evident—described as 'hypothetical' project with visualization/presentation of results, not actual case study, experiment, or real-data application with comparati",2026-04-29T12:36:19.129735+00:00,claude-haiku-4-5-20251001
fde0a3b4,Process Mining Model Quality in Software Development Case Studies,10.30844/akwi_2022_9,2022.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,True,"QA1: Abstract clearly states research aim—analyzing process mining model quality in software development using CPMQF framework. QA2: Software development context is explicitly mentioned as the SE setting. QA3: No specific data source named (no GitHub, Jira, SVN, named projects, or reproducible dataset origin stated). QA4: Process Mining is named as the technique, and CPMQF (Comprehensive Process Model Quality Framework) is referenced as the analytical framework. QA5: Abstract describes a systematic analysis of sources but does not indicate empirical evaluation (case study results, experiments ",2026-04-29T12:36:20.319383+00:00,claude-haiku-4-5-20251001
a86b1042,Profiling Software Developers with Process Mining and N-Gram Language Models,10.48550/arxiv.2101.06733,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Research objective clearly stated - profiling developers by mining their software development process. QA2: SE context well described - controlled experiment in Python programming contest with PyCharm IDE and Mooshak automatic jury, developer profiling and behavior analysis. QA3: Data sources reproducibly described - events from PyCharm IDE and Mooshak automatic jury system, controlled experiment setting with specific tools named. QA4: PM technique formally defined - process mining algorithms mentioned for discovering workflows, n-gram language models and text mining explicitly named. QA5",2026-04-29T12:36:27.290322+00:00,claude-haiku-4-5-20251001
94e88f90,A Point Process Approach of Bug Fixing Analysis in Open Source Software Projects,10.1109/qrs.2019.00024,2019.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: Clear research objective stated—proposing a stochastic point process approach to represent long-term and periodicity effects in OSS bug fixing. QA2: Software engineering context clearly described—open source software (OSS) bug detection and correction in operational/long-term phases, contrasted with closed source software. QA3: Data source reproducibly described—'actual OSS bug fixing data' from open source projects explicitly mentioned. QA4: PM/stochastic technique formally identified—'stochastic point process approach' is explicitly named as the modeling technique. QA5: Empirical valida",2026-04-29T12:36:28.078778+00:00,claude-haiku-4-5-20251001
ffa8885e,Експериментальні дослідження процесів налагодження комп'ютерних програм студентами з використанням Process Mining,10.35546/kntu2078-4481.2021.3.9,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Research objective clearly stated—understanding student debugging behavior and improving programming instruction quality. QA2: Software engineering context detailed—programming education, debugging in Visual Studio IDE, student developers (N=41). QA3: Data source reproducibly described—event logs from Visual Studio IDE tracking developer actions during debugging tasks with sown logical errors. QA4: PM technique formally identified—Process Mining methods used to generate debugging process models (specific algorithm not named, but method is identified). QA5: Empirical validation present—con",2026-04-29T12:36:29.603712+00:00,claude-haiku-4-5-20251001
bc54c3b6,Information Systems Security Risk,10.4018/978-1-5225-2703-9.ch005,2017.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"QA1: Research objectives are clearly stated—applying stochastic techniques and DMAIC framework to predict defects and quality outcomes in software testing. QA2: Software engineering context is described in detail (software testing project, quality management, testing defects, delivery targets). QA3: No specific data source is identified; only a 'hypothetical software project' is mentioned, making reproduction impossible. QA4: Specific stochastic techniques are named (DMAIC framework, simulation). QA5: Empirical validation is provided through analysis of a testing project scenario and a Quality",2026-04-29T12:36:30.196025+00:00,claude-haiku-4-5-20251001
667f1705,ADPTriage: Approximate Dynamic Programming for Bug Triage,10.1109/tse.2023.3307243,2023.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,"QA1: Clear research objective stated - developing an ADP-based solution for automated bug triage. QA2: SE context clearly described (bug triage in Issue Tracking Systems, software development). QA3: Data source not reproducibly described - mentions ITS but no specific dataset, repository, or project name is provided. QA4: Specific stochastic technique formally defined - Markov Decision Process (MDP) and Approximate Dynamic Programming (ADP) explicitly named. QA5: Empirical validation present - results show improvement over myopic approach, convergence analysis, and sensitivity analysis conduct",2026-04-29T12:36:31.783619+00:00,claude-haiku-4-5-20251001
14ee5dda,Supporting software evolution actions with process mining,10.5753/cibse.2023.24692,2023.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: Research objectives are clearly stated—connecting BP alignment misfits with software evolution requirements via PM. QA2: Software engineering context is well-described (Information Systems, software evolution, Electronic Document Management System, requirement engineering). QA3: Data source is identifiable (administrative procedures within an Electronic Document Management System, though specific project name not provided, the system and domain are named). QA4: Process Mining is named as the primary technique; alpha/inductive miner details not provided but PM is formally referenced. QA5: ",2026-04-29T12:36:32.888881+00:00,claude-haiku-4-5-20251001
e12fff7c,"Process Mining for Process Conformance Checking in an OSS Project: An
Empirical Research",10.1007/978-3-319-92375-8_7,2018.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: Research objectives are clearly stated—investigating bug closure process and performing process conformance checking in an OSS project. QA2: Software engineering context is well described—open source software project, bug tracking, and bug closure process are explicitly named. QA3: Data source is reproducibly described—Bugzilla database with specific mention of 19,000+ bugs extracted over 15 years in CSV format forming an event log. QA4: Process mining technique is formally named—Disco process mining tool is used, and conformance checking is explicitly mentioned as the approach. QA5: Empi",2026-04-29T12:36:38.418035+00:00,claude-haiku-4-5-20251001
a3c061ae,Simulation-Based Management for Software Dynamic Testing Processes,,2012.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"QA1: Research objective is clear—managing software development through simulation to optimize cost/schedule/quality trade-offs. QA2: Software engineering context is well-described (development and testing teams, dynamic testing processes, project management). QA3: No specific data source is named (no GitHub, Jira, repository, industrial partner, or public dataset mentioned). QA4: Simulation techniques are formally named (discrete-event simulation, agent-based simulation, reference to ISO/IEC DIS 29119-2 standard). QA5: Empirical validation is claimed ('Results show how the simulation model is ",2026-04-29T12:36:39.976028+00:00,claude-haiku-4-5-20251001
20e0d51e,A benchmarking study on process model forecasting: univariate vs. multivariate approaches,10.1007/s44311-025-00031-7,2025.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,True,"QA1: Research objectives clearly stated—comparing univariate vs. multivariate forecasting for process model evolution. QA2: Software engineering context described—predictive process monitoring applied to event logs for process model discovery. QA3: Data source reproducibly described—'real-life event logs' mentioned, and GitHub repository with datasets explicitly provided. QA4: PM and stochastic techniques formally named—directly-follows relations, univariate/multivariate forecasting, statistical, machine learning, and deep learning models specified. QA5: Empirically validated—comprehensive ben",2026-04-29T12:36:40.400960+00:00,claude-haiku-4-5-20251001
1e2799d8,"An Exploratory Study on Usage of Process Mining in Agile Software
Development",10.1007/978-3-319-67383-7_14,2017.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated in abstract - exploring usability of process mining in agile software development context. QA2: Software engineering context clearly described - agile software development, Scrum project management. QA3: Data source not reproducibly described - mentions 'a software project managed by Scrum' but no specific repository, dataset name, or organization details provided. QA4: Process mining technique is formally named and referenced as the primary method. QA5: Empirical validation through exploratory case study on a real software project is mentioned. QA6: No dis",2026-04-29T12:36:41.116780+00:00,claude-haiku-4-5-20251001
