internal_id,title,doi,year,source_db,abstract,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,raw
0c468118,Enforcing Architectural Security Decisions,10.1109/ICSA47634.2020.00012,2020,ieee,"Software architects should specify security measures for a software system on an architectural level. However, the implementation often diverges from this intended architecture including its security measures. This may lead to severe vulnerabilities that have a wide impact on the system and are hard to fix afterwards. In this paper, we propose an approach for checking the implementation’s conformance with the defined security measures using architectural security rules: We extend a controlled natural language approach to formalize these rules and use dynamic analysis techniques to extract information on the actual system behavior for the conformance check. We evaluate our approach by an industrial case study to show the applicability and flexibility of our conformance checking approach.",exclude,"O artigo aborda conformance checking de medidas de segurança em arquitetura de software, não process mining, modelagem estocástica, forecasting de processos ou mineração de repositórios. Foca em verificação estática/dinâmica de conformidade arquitetural, não em análise de processos de desenvolvimento de SW.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo aborda conformance checking de medidas de segurança em arquitetura de software, não process mining, modelagem estocástica, forecasting de processos ou mineração de repositórios. Foca em verificação estática/dinâmica de conformidade arquitetural, não em análise de processos de desenvolvimento de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": """
bf0f11f0,"Design for agility: Enabling time-efficient changes for marine systems
to enhance operational performance",,2018,wos,"In this paper, we propose a model for quantifying the value of
operational agility in shipping, i.e., the value of being able to
exploit possible profitable market opportunities quickly. For a system
operating in a dynamic context, the ability to be able to adapt and
change is essential. However, for real-world applications, exploiting
this flexibility comes with a time delay. If we are not taking the time
delay into account, we may be biased towards estimating a higher value
of flexibility than what is realizable, as well as failing to properly
design the system to be able to change within an adequate time span. A
real option valuation model based on Monte Carlo simulation is proposed,
where we consider the time delay as a model parameter. The proposed
methodology is applied to a bulk shipping case. Bulk fleet capacity
expansion is currently achieved mainly through newbuilding or the 2nd
hand market, but designing versatile and reconfigurable ships and fleets
are also an alternative. The results indicate that significant value can
be enabled by being agile, and potential design solutions enabling
agility are proposed, both for fleets and single ship cases.",exclude,"O artigo trata de design e operação de sistemas marítimos (navios, frotas de cargueiros), não de processos de desenvolvimento de software. Embora use Monte Carlo (método estocástico), aplica-se exclusivamente ao domínio de engenharia naval/marítima, sem qualquer conexão com SW engineering, processos de SW, event logs de sistemas de software ou repositórios de desenvolvimento.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de design e operação de sistemas marítimos (navios, frotas de cargueiros), não de processos de desenvolvimento de software. Embora use Monte Carlo (método estocástico), aplica-se exclusivamente ao domínio de engenharia naval/marítima, sem qualquer conexão com SW engineering, processos de SW, event logs de sistemas de software ou repositórios de desenvolvimento."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""mo"
cb053fa5,Thirty-One Challenges in Testing Automated Vehicles: Interviews with Experts from Industry and Research,10.1109/IV51971.2022.9827097,2022,ieee,"There is consensus across the automotive industry that Automated Driving Systems and automated vehicles challenge the way how quality assurance and, particularly, testing must be performed. However, there is a lack of up-to-date empirical studies that substantiate this concern. We conducted interviews with several experts from industry and research to systematically identify challenges as well as improvement opportunities in methods and tools. We report in this paper on 31 challenges that we identified in the areas of scenario- and simulation-based testing, test automation, and test execution. One recurrent challenge expressed by many experts is the problem how to translate a desired condition to be tested into an executable scenario model. This is not alone a question of scripting the scenario, but also of considering a vehicle under test that might try to evade the desired test condition.",exclude,"O artigo trata de desafios em testes de veículos autônomos (ADS), não de process mining, modelagem estocástica ou forecasting de processos de software. Embora mencione 'testing' e 'test automation', o contexto é quality assurance de sistemas automotivos embarcados, não análise ou previsão de processos de desenvolvimento de software.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de desafios em testes de veículos autônomos (ADS), não de process mining, modelagem estocástica ou forecasting de processos de software. Embora mencione 'testing' e 'test automation', o contexto é quality assurance de sistemas automotivos embarcados, não análise ou previsão de processos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"""
9891be3f,Automated user interface engineering with a pattern reflecting programming language,10.1007/s10515-006-7740-x,2006,springer,,exclude,"Título refere-se a engenharia de interface de usuário (UI) com linguagem de padrões, não a process mining, modelagem estocástica, forecasting de processos de SW ou mineração de repositórios. Sem abstract disponível, não há evidência de relevância ao escopo PATHCAST; contexto sugere automação de design UI, não análise de processos de desenvolvimento.",,EC2,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Título refere-se a engenharia de interface de usuário (UI) com linguagem de padrões, não a process mining, modelagem estocástica, forecasting de processos de SW ou mineração de repositórios. Sem abstract disponível, não há evidência de relevância ao escopo PATHCAST; contexto sugere automação de design UI, não análise de processos de desenvolvimento."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC2""
  ],
  ""evidence_tags"": [],
  ""software_context"
57028e19,Rolling Back to&#xa0;Manual Work: An Exploratory Research on&#xa0;Robotic Process Re-Manualization,10.1007/978-3-031-16168-1_10,2022,springer,,exclude,"O artigo trata de Robotic Process Automation (RPA) e sua re-manualização, não de process mining, modelagem estocástica ou forecasting em processos de desenvolvimento de software. Sem abstract disponível e com foco em BPM genérico (não em SW), não há evidência de atender aos critérios de inclusão da SLR PATHCAST.",,EC1|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de Robotic Process Automation (RPA) e sua re-manualização, não de process mining, modelagem estocástica ou forecasting em processos de desenvolvimento de software. Sem abstract disponível e com foco em BPM genérico (não em SW), não há evidência de atender aos critérios de inclusão da SLR PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC3""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""not_software"
175aab48,Towards Classes of Architectural Dependability Assurance for Machine-Learning-Based Systems,10.1145/3387939.3388613,2020,ieee,"Advances in Machine Learning (ML) have brought previously hard to handle problems within arm's reach. However, this power comes at the cost of unassured reliability and lacking transparency. Overcoming this drawback is very hard due to the probabilistic nature of ML. Current approaches mainly tackle this problem by developing more robust learning procedures. Such algorithmic approaches, however, are limited to certain types of uncertainties and cannot deal with all of them, e.g., hardware failure. This paper discusses how this problem can be addressed at architectural rather than algorithmic level to assess systems dependability properties in early development stages. Moreover, we argue that Self-Adaptive Systems (SAS) are more suited to safeguard ML w.r.t. various uncertainties. As a step towards this we propose classes of dependability in which ML-based systems may be categorized and discuss which and how assurances can be made for each class.",exclude,"O paper trata de dependabilidade e confiabilidade de sistemas baseados em ML através de arquitetura e sistemas auto-adaptativos, não abordando process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo, ou mineração de repositórios de desenvolvimento. O foco é em engenharia de ML/arquitetura, não em processos de desenvolvimento de software.",,EC1|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de dependabilidade e confiabilidade de sistemas baseados em ML através de arquitetura e sistemas auto-adaptativos, não abordando process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo, ou mineração de repositórios de desenvolvimento. O foco é em engenharia de ML/arquitetura, não em processos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC3""],
  ""evidence_tags"""
a420f89c,Identifiability analysis for stochastic differential equation models in systems biology,,2020,snowball,"Mathematical models are routinely calibrated to experimental data, with goals ranging from building predictive models to quantifying parameters that cannot be measured. Whether or not reliable parameter estimates are obtainable from the available data can easily be overlooked. Such issues of parameter identifiability have important ramifications for both the predictive power of a model, and the mechanistic insight that can be obtained. Identifiability analysis is well-established for deterministic, ordinary differential equation (ODE) models, but there are no commonly adopted methods for analysing identifiability in stochastic models. We provide an accessible introduction to identifiability analysis and demonstrate how existing ideas for analysis of ODE models can be applied to stochastic differential equation (SDE) models through four practical case studies. To assess structural identifiability, we study ODEs that describe the statistical moments of the stochastic process using open-source software tools. Using practically motivated synthetic data and Markov chain Monte Carlo methods, we assess parameter identifiability in the context of available data. Our analysis shows that SDE models can often extract more information about parameters than deterministic descriptions. All code used to perform the analysis is available on Github.",exclude,"O paper trata de análise de identifiabilidade em modelos de equações diferenciais estocásticas (SDEs) aplicados a biologia de sistemas. Não há qualquer conexão com processos de desenvolvimento de software, repositórios de código, logs de eventos de software ou engenharia de software. O domínio é claramente sistemas biológicos/biologia computacional.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de análise de identifiabilidade em modelos de equações diferenciais estocásticas (SDEs) aplicados a biologia de sistemas. Não há qualquer conexão com processos de desenvolvimento de software, repositórios de código, logs de eventos de software ou engenharia de software. O domínio é claramente sistemas biológicos/biologia computacional."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""stochastic_modeling"", ""markov"
17229848,An Exploratory Study on Collaboratively Conceptualizing Knowledge Intensive Processes,10.1007/978-3-642-31072-0_4,2012,springer,,exclude,"Sem abstract disponível, o título sugere foco em conceituação colaborativa de processos intensivos em conhecimento (knowledge-intensive processes), não processos de software. Sem evidência textual de aplicação a SW development, repository mining, ou forecasting em SW, não há base para inclusão.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Sem abstract disponível, o título sugere foco em conceituação colaborativa de processos intensivos em conhecimento (knowledge-intensive processes), não processos de software. Sem evidência textual de aplicação a SW development, repository mining, ou forecasting em SW, não há base para inclusão."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""for"
aad7e698,Strategic Agility and Product Development in Emerging Markets: The Role of Employee Resilience and Self-Efficacy as Microfoundations,10.1109/TEM.2023.3333218,2024,ieee,"While strategic agility is increasingly acknowledged as a critical source of innovation and product development performance (PDP), little attention has been paid to the microindividual capabilities that translate strategic agility into greater PDP. In this article, we examine the mediating roles of employee resilience and self-efficacy as key dynamic microlevel (individual) capabilities that connect firms’ strategic agility to their PDP in the emerging market of Türkiye. We draw on dynamic capabilities theory, adopt a microfoundations approach, and run a multilevel analysis using data from 758 managers working in 185 firms to test our hypotheses. We draw on the microfoundations of PDP and provide important insights into how individual capabilities enable attaining higher PDP in emerging markets. In particular, the findings suggest that strategic agility is positively associated with PDP. Also, the impact of strategic agility on PDP—both examined at the organizational level—is conveyed through individual-level capabilities of employee resilience and self-efficacy. Our study makes significant theoretical contributions to innovation and product development, operations management, and strategic agility research and draws managerial implications.",exclude,"O artigo trata de strategic agility, employee resilience e product development performance em mercados emergentes, com foco em microfoundations e análise multinível. Não há evidência de aplicação de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios de software. O contexto é gestão estratégica e comportamento organizacional, não processos de des",,EC1|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de strategic agility, employee resilience e product development performance em mercados emergentes, com foco em microfoundations e análise multinível. Não há evidência de aplicação de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios de software. O contexto é gestão estratégica e comportamento organizacional, não processos de desenvolvimento de software."",
  ""matched_ic"": [],
 "
8fac2b95,A VALUE BASED BUSINESS PROCESS MANAGEMENT NETWORK MODEL,,2011,wos,"As in the foundation and principles for complex process science and
engineering, a major problem is the lack of formal specification
language to treat the dynamics of modeling complex processes with its
simulations, emulations and enactments. This paper defines a formal
specification language which allows integrating the complex thinking
with software engineering principles for guiding the characterization of
minimum requirements to design technology within living complex
processes. There is a lack of research in the literature referring to
the model process structural complexity. Such a model complex process
can be directed toward acquiring good maintainability attributes
according to the principles of complex process science and engineering.
In this work a Value Based Business Process Management Network Model
(VBPMN) is developed to acquire directly from the target complex process
codes the knowledge hidden among and within composite and elementary
complex processes.",exclude,"O artigo propõe um modelo formal (VBPMN) para caracterizar processos complexos, mas não aplica process mining, modelagem estocástica explícita, forecasting de métricas de processo, ou mineração de repositórios de software. Foca em especificação formal e engenharia de processos genéricos, sem evidência de aplicação a artefatos ou processos de desenvolvimento de SW (commits, issues, CI/CD logs).",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo propõe um modelo formal (VBPMN) para caracterizar processos complexos, mas não aplica process mining, modelagem estocástica explícita, forecasting de métricas de processo, ou mineração de repositórios de software. Foca em especificação formal e engenharia de processos genéricos, sem evidência de aplicação a artefatos ou processos de desenvolvimento de SW (commits, issues, CI/CD logs)."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
  "
3ce966ae,"Using Declarative Specification to Improve the Understanding, Extensibility, and Comparison of Model-Inference Algorithms",10.1109/TSE.2014.2369047,2015,ieee,"It is a staple development practice to log system behavior. Numerous powerful model-inference algorithms have been proposed to aid developers in log analysis and system understanding. Unfortunately, existing algorithms are typically declared procedurally, making them difficult to understand, extend, and compare. This paper presents InvariMint, an approach to specify model-inference algorithms declaratively. We applied the InvariMint declarative approach to two model-inference algorithms. The evaluation results illustrate that InvariMint (1) leads to new fundamental insights and better understanding of existing algorithms, (2) simplifies creation of new algorithms, including hybrids that combine or extend existing algorithms, and (3) makes it easy to compare and contrast previously published algorithms. InvariMint's declarative approach can outperform procedural implementations. For example, on a log of 50,000 events, InvariMint's declarative implementation of the kTails algorithm completes in 12 seconds, while a procedural implementation completes in 18 minutes. We also found that InvariMint's declarative version of the Synoptic algorithm can be over 170 times faster than the procedural implementation.",exclude,"O artigo trata de especificação declarativa de algoritmos de inferência de modelos a partir de logs, mas não aborda process mining aplicado a processos de software, modelagem estocástica de processos de SW, forecasting de métricas de processo, ou mineração de repositórios de desenvolvimento. O foco é em metodologia de especificação de algoritmos genéricos, não em descoberta, conformance ou prediçã",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de especificação declarativa de algoritmos de inferência de modelos a partir de logs, mas não aborda process mining aplicado a processos de software, modelagem estocástica de processos de SW, forecasting de métricas de processo, ou mineração de repositórios de desenvolvimento. O foco é em metodologia de especificação de algoritmos genéricos, não em descoberta, conformance ou predição de características de processos de SW."",
  ""mat"
9cbacb7e,Performance Modeling of Microservice Platforms,10.1109/TCC.2020.3029092,2022,ieee,"Microservice architecture has transformed the way developers are building and deploying applications in the nowadays cloud computing centers. This new approach provides increased scalability, flexibility, manageability, and performance while reducing the complexity of the whole software development life cycle. The increase in cloud resource utilization also benefits microservice providers. Various microservice platforms have emerged to facilitate the DevOps of containerized services by enabling continuous integration and delivery. Microservice platforms deploy application containers on virtual or physical machines provided by public/private cloud infrastructures in a seamless manner. In this article, we study and evaluate the provisioning performance of microservice platforms by incorporating the details of all layers (i.e., both micro and macro layers) in the modeling process. To this end, we first build a microservice platform on top of Amazon EC2 cloud and then leverage it to develop a comprehensive performance model to perform what-if analysis and capacity planning for microservice platforms at scale. In other words, the proposed performance model provides a systematic approach to measure the elasticity of the microservice platform by analyzing the provisioning performance at both the microservice platform and the back-end macroservice infrastructures.",exclude,"O artigo foca em modelagem de performance e provisioning de plataformas de microsserviços em cloud, não em mineração de processos, modelagem estocástica de processos de SW, forecasting de métricas de processo, ou mineração de repositórios para descoberta/melhoria de processos de desenvolvimento. A 'performance model' refere-se a infraestrutura e elasticidade, não a processos de SW ou event logs.",,EC2|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo foca em modelagem de performance e provisioning de plataformas de microsserviços em cloud, não em mineração de processos, modelagem estocástica de processos de SW, forecasting de métricas de processo, ou mineração de repositórios para descoberta/melhoria de processos de desenvolvimento. A 'performance model' refere-se a infraestrutura e elasticidade, não a processos de SW ou event logs."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC2"","
8da349f1,Efficient Parametric Model Checking Using Domain-Specific Modelling Patterns,,2018,ieee,"We propose a parametric model checking (PMC) method that enables the efficient analysis of quality-of-service (QoS) properties of component-based systems. Our method builds on recent advances in PMC techniques and tools, and can handle large models by exploiting domain-specific modelling patterns for the software components. We precompute closed-form expressions for key QoS properties of such patterns, and handle system-level PMC by combining these expressions into easy-to-evaluate systems of equations.",exclude,"O artigo trata de verificação paramétrica de modelos (PMC) para análise de propriedades QoS em sistemas baseados em componentes, não abordando process mining, modelagem estocástica de processos de software, forecasting de métricas de processo ou mineração de repositórios. Foca em verificação formal de modelos de software (EC2: software como ferramenta/implementação, não o processo sendo estudado),",,EC2|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de verificação paramétrica de modelos (PMC) para análise de propriedades QoS em sistemas baseados em componentes, não abordando process mining, modelagem estocástica de processos de software, forecasting de métricas de processo ou mineração de repositórios. Foca em verificação formal de modelos de software (EC2: software como ferramenta/implementação, não o processo sendo estudado), não na análise, descoberta ou previsão de proces"
ec41cf1d,"Monte Carlo simulation of a clinical beam line: Geant4 and GRID
technology approach",,2004,wos,"A preliminary study on the possible use of the GEANT4 (GEometry ANd
Tracking) toolkit and Grid technology, for the Monte Carlo simulation of
a clinical beam line for proton therapy, has been investigated. We
realized a GEANT4 application giving the possibility to simulate a
typical proton therapy beam line (including all its elements and two
dosimetric systems: an ionisation chamber and a radiochromic film). The
application realized was tested simulating the proton therapy beam line
operating at the Laboratori Nazionali del Sud of the Instituto Nazionale
di Fisica Nucleare in Catania, Italy. Actually the main disadvantage of
a Monte Carlo simulation are the long computation times. In order to
overcome this problem and to obtain resonable computation times we
decided to exploit the power of the Grid. We based our work on the local
Grid installed at the Physics Department of the Catania University
consisting of 20 machine, each one with two INTEL-Xeon at 2.8 GHz
processors. The Grid approach, consisting in the distribution of a
single big job in many CPUs, permitted us to decrease, in the actual
configuration, of a factor 20 the time necessary for a complete
simulation. Obtained results permit us to adfirm that GEANT4 toolkit,
coupled with the Grid, can represent an answer for the routinary use of
the Monte Carlo method for designing and simulating a clinical proton
beam line. Moreover this can represent a first step for the use of Monte
Carlo in proton treatment planning software development.",exclude,"O artigo trata de simulação Monte Carlo em física médica (terapia de prótons), não em processos de desenvolvimento de software. EC1 aplica-se claramente: domínio fora de SW (física/medicina).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de simulação Monte Carlo em física médica (terapia de prótons), não em processos de desenvolvimento de software. EC1 aplica-se claramente: domínio fora de SW (física/medicina)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""monte_carlo""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""monte_carlo"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
b04550cc,Optimizing Multiple-Field Scheduling and Production Strategy With Reduced Risk,10.2118/88991-jpt,2004,snowball,"Distinguished Author Series articles are general, descriptive representations that summarize the state of the art in an area of technology by describing recent developments for readers who are not specialists in the topics discussed. Written by individuals recognized to be experts in the area, these articles provide key references to more definitive work and present specific details only to illustrate the technology. Purpose: to inform the general readership of recent advances in various areas of petroleum engineering. Abstract Developing large E&amp;#x0026;P assets requires long-term commitments of capital that are tied to decisions on facilities, wells, scheduling, and production strategy. The decisions often must be made in the project-planning phase when large uncertainties exist that can lead to project risks. We present an optimization system and method that enables finding more-optimal reservoir-planning and management-decision alternatives under conditions of uncertainty, such that the associated risks can be managed. The system integrates a global, stochastic search-optimization algorithm, finite-difference reservoir simulation, and economics. The optimization problem is posed with the business goal stated as the objective and includes economic, reservoir, and production constraints and statistical requirements. The optimization is illustrated in an example E&amp;#x0026;P asset with multiple oil fields produced through a common surface-pipeline network with uncertainties in reservoir volume, fluid quality, deliverability, and costs. Decision solutions seeking to maximize the mean net present value (NPV) while managing risk are presented. The example includes multiperiod decisions on scheduling of reservoir units, number of wells, and production-process capacity. Background for Planning With Uncertainty Making good investment decisions, which account for uncertainties in major components of an E&amp;#x0026;P asset over a planning horizon, continues to be a significant challenge for the industry. There are many planning alternatives (e.g., numbers and types of wells and platforms, processing facilities, drainage strategies, gas management, and scheduling). There also are many uncertainties. These uncertainties lead to uncertainties in outcomes, such as NPV, rate of return, cumulative oil production, and gas-plateau period. If the uncertainty can have a negative outcome, it is refered to as risk. Fig. 1 illustrates a decision-making process that considers uncertainties and provides decision makers an uncertainty and risk perspective of field-development-planning alternatives. The components of a decision-making process in the illustration are objectives, state parameters, decision variables, and decision processes. An objective is the statement of the goal, such as &amp;#x0022;maximize NPV&amp;#x0022; or &amp;#x0022;maximize recovery.&amp;#x0022; State parameters cannot be controlled and often are uncertain (e.g., volume, deliverability, or faulting). Decision variables are controllable choices (e.g., number and location of wells). In addition, constraints can be imposed as limitations on the variables (e.g., a maximum process capacity). With such processes as decision trees, the decision maker evaluates all possible decision alternatives, with probabilities assigned to uncertainties. With stochastic simulation, the decision maker assigns probabilities to uncertain parameters and scenarios, then generates solutions with random sampling. Solutions are not driven by the objective or potential risk. An E&amp;#x0026;P planning problem typically has such a large number of alternatives that one cannot simply search exhaustively for solutions, particularly when uncertainties exist. Thus, decision trees cannot be evaluated, and often only a small fraction of potential solutions is considered use of a case-study approach, with the result being that the best solutions may never be evaluated. An alternative process, that is optimization, systematically finds the best solutions by evaluating a relatively small number of candidate alternatives. Optimization frames the problem differently (i.e., from the perspective of the objective, the set of decision alternatives, and constraints). A global, stochastic search optimizer is appropriate for planning problems that include discrete variables, are nondifferentiable, and are highly nonlinear. Uncertainty and risk are included explicitly through statistical requirements on the objective. An example problem statement of an optimization objective with requirements is &amp;#x0022;maximize the mean NPV, subject to the variance of the NPV being no greater than 10&amp;#x0025; of the mean and an 80&amp;#x0025; probability of maintaining plateau for 7 years.&amp;#x0022; Previous Work and Current Approach Previous work in field-development planning under uncertainty1,2 emphasized the importance of workflows that integrate subsurface information, well locations, well configurations and operations, surface configuration, and economics with stochastic analysis. However, industry continues to make many field-development decisions primarily on the basis of flow-simulation-sensitivity cases or simplified models that use simplifying constraints, which can underestimate uncertainty. Simulation tools, such as flow simulators, provide high-fidelity physics, but they give little guidance by themselves in identifying good planning alternatives. Davidson and Beckner3 and Wang et al.4 have presented optimization examples. They optimize coupled reservoir/surface-network response and well-rate allocations within simulator timesteps. Eng and Herring5 and Iyer et al.6 present extensive mathematical programming formalisms for oilfield planning. These linear and nonlinear mathematical programming formulations have not been adopted in practice because of limitations in reproducing nonlinear-flow responses through tuned proxy equations and their requirements for problem-specific, very complex formulations. Harding et al.7 used a genetic algorithm as a global stochastic search engine for a production-planning problem with tank models. There has not been an optimization framework that fully integrates rigorous reservoir modeling, flow simulation, and economics while explicitly managing risk. Here, we present a flexible approach for planning reservoir-development alternatives that accounts explicitly for uncertainty by requiring that the objective meet a requirement on its statistical risk,8 using an optimizer. We incorporate a simulation-optimization approach described by Kelly,9 which uses a global stochastic search algorithm in conjunction with flow simulation and uncertainty analysis.",exclude,"O artigo trata de otimização e planejamento em exploração e produção de petróleo (E&P assets), não de processos de desenvolvimento de software. Embora use modelagem estocástica e otimização, o domínio é petroleum engineering, não engenharia de software.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de otimização e planejamento em exploração e produção de petróleo (E&P assets), não de processos de desenvolvimento de software. Embora use modelagem estocástica e otimização, o domínio é petroleum engineering, não engenharia de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""stochastic_modeling"", ""simulation"", ""monte_carlo""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""monte"
a2741107,Using Ontologies to Integrate Multiple Enterprise Architecture Domains,10.1007/978-3-642-41687-3_8,2013,springer,,exclude,"O título aborda integração de domínios de arquitetura corporativa via ontologias, sem evidência de foco em process mining, modelagem estocástica, forecasting de processos ou mineração de repositórios de software. Mesmo com resumo ausente, a temática de 'enterprise architecture' não alinha com o escopo PATHCAST (processos de desenvolvimento de SW, event logs, modelagem estocástica de processos). En",,EC1|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título aborda integração de domínios de arquitetura corporativa via ontologias, sem evidência de foco em process mining, modelagem estocástica, forecasting de processos ou mineração de repositórios de software. Mesmo com resumo ausente, a temática de 'enterprise architecture' não alinha com o escopo PATHCAST (processos de desenvolvimento de SW, event logs, modelagem estocástica de processos). Enquadra-se em EC1 (domínio fora de SW) ou EC3 (alg"
950761a2,Supply Chain Management Using Blockchain,10.1007/978-3-031-32146-7_12,2024,springer,,exclude,"O título indica foco em gerenciamento de cadeia de suprimentos (supply chain), domínio claramente fora de engenharia de software. Sem abstract disponível, não há evidência de que o blockchain seja aplicado a processos de desenvolvimento de software ou process mining em SE. Atende EC1 (domínio fora de SW).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica foco em gerenciamento de cadeia de suprimentos (supply chain), domínio claramente fora de engenharia de software. Sem abstract disponível, não há evidência de que o blockchain seja aplicado a processos de desenvolvimento de software ou process mining em SE. Atende EC1 (domínio fora de SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""no"
d010ef1e,Applying MAPE-K control loops for adaptive workflow management in smart factories,10.1007/s10844-022-00766-w,2023,springer,,exclude,"O artigo trata de MAPE-K control loops em smart factories (manufatura), não em processos de desenvolvimento de software. Embora mencione 'workflow management', o contexto é claramente industrial/manufatureiro (EC1 – domínio fora de SW). Sem abstract disponível, não há evidência de aplicação a processos de SW.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de MAPE-K control loops em smart factories (manufatura), não em processos de desenvolvimento de software. Embora mencione 'workflow management', o contexto é claramente industrial/manufatureiro (EC1 – domínio fora de SW). Sem abstract disponível, não há evidência de aplicação a processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"":"
ebcd79ab,Compositional Security Analysis of Dynamic Component-based Systems,,2024,ieee,"To reason about and enforce security in dynamic software systems, automated analysis and verification approaches are required. However, such approaches often encounter scalability issues, particularly when employed for runtime analysis, which is necessary in software systems with dynamically changing architectures, such as self-adaptive systems. In this work, we propose an automated formal approach for security analysis of component-based systems with dynamic architectures. This approach leverages formal abstraction and incremental analysis techniques to reduce the complexity of runtime analysis. We have implemented and evaluated our approach against ZNN, a widely known self-adaptive system exemplar. Our experimental results demonstrate the effectiveness of our approach in addressing scalability issues.CCS CONCEPTS• Security and privacy → Formal security models; Software security engineering; • Software and its engineering → Model checking; • Computer systems organization → Self-organizing autonomic computing.",exclude,"O paper foca em análise formal de segurança e verificação de sistemas componentes dinâmicos, não em process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. Segurança de arquitetura e model checking não se alinham com o escopo de PATHCAST.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper foca em análise formal de segurança e verificação de sistemas componentes dinâmicos, não em process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. Segurança de arquitetura e model checking não se alinham com o escopo de PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""no"
